network,method,variant_index,n_runs,build_sec,run_sec,sec_per_run,total_steps,num_cores
tobacco,equalize,0,1000,0.0016751289367675781,1.2401204109191895,0.0012401204109191895,105381,60
tobacco,equalize,1,1000,0.0011870861053466797,1.2862379550933838,0.0012862379550933837,105907,60
tobacco,equalize,2,1000,0.0010933876037597656,1.2507908344268799,0.00125079083442688,105448,60
tobacco,equalize,3,1000,0.0011878013610839844,1.2568676471710205,0.0012568676471710206,104925,60
tobacco,equalize,4,1000,0.0011146068572998047,1.2599785327911377,0.0012599785327911377,105309,60
tobacco,equalize,5,1000,0.0011622905731201172,1.2642879486083984,0.0012642879486083984,105400,60
tobacco,equalize,6,1000,0.0012676715850830078,1.2741258144378662,0.0012741258144378662,104832,60
tobacco,equalize,7,1000,0.0014052391052246094,1.263434886932373,0.001263434886932373,105106,60
tobacco,equalize,8,1000,0.0010988712310791016,1.2646493911743164,0.0012646493911743163,105399,60
tobacco,equalize,9,1000,0.0012509822845458984,1.2499845027923584,0.0012499845027923583,105154,60
tobacco,equalize,10,1000,0.0015742778778076172,1.2707624435424805,0.0012707624435424805,105317,60
tobacco,equalize,11,1000,0.0011022090911865234,1.2706139087677002,0.0012706139087677003,105095,60
tobacco,equalize,12,1000,0.0012392997741699219,1.2661144733428955,0.0012661144733428955,105115,60
tobacco,equalize,13,1000,0.0010819435119628906,1.2694530487060547,0.0012694530487060546,105874,60
tobacco,equalize,14,1000,0.0010952949523925781,1.2632575035095215,0.0012632575035095215,105133,60
tobacco,equalize,15,1000,0.0012519359588623047,1.282515048980713,0.0012825150489807128,105180,60
tobacco,equalize,16,1000,0.0014204978942871094,1.2873311042785645,0.0012873311042785644,105423,60
tobacco,equalize,17,1000,0.0011494159698486328,1.2926890850067139,0.0012926890850067138,105159,60
tobacco,equalize,18,1000,0.0012812614440917969,1.260385513305664,0.001260385513305664,105501,60
tobacco,equalize,19,1000,0.0010647773742675781,1.2845768928527832,0.0012845768928527832,105765,60
tobacco,equalize,20,1000,0.0010895729064941406,1.2772741317749023,0.0012772741317749023,106029,60
tobacco,equalize,21,1000,0.001241445541381836,1.282989263534546,0.001282989263534546,105573,60
tobacco,equalize,22,1000,0.0010731220245361328,1.2504596710205078,0.0012504596710205078,105529,60
tobacco,equalize,23,1000,0.0011112689971923828,1.264408826828003,0.0012644088268280028,105349,60
tobacco,equalize,24,1000,0.0012805461883544922,1.2570605278015137,0.0012570605278015136,104936,60
tobacco,equalize,25,1000,0.0010607242584228516,1.2675151824951172,0.0012675151824951172,105686,60
tobacco,equalize,26,1000,0.0010509490966796875,1.262502908706665,0.001262502908706665,105007,60
tobacco,equalize,27,1000,0.001241445541381836,1.254072666168213,0.001254072666168213,105119,60
tobacco,equalize,28,1000,0.0010378360748291016,1.2559876441955566,0.0012559876441955566,105408,60
tobacco,equalize,29,1000,0.001062154769897461,1.2721750736236572,0.0012721750736236573,104886,60
tobacco,equalize,30,1000,0.0012998580932617188,1.2718908786773682,0.0012718908786773682,105540,60
tobacco,equalize,31,1000,0.0011153221130371094,1.287461280822754,0.0012874612808227539,105705,60
tobacco,equalize,32,1000,0.0010845661163330078,1.2708308696746826,0.0012708308696746827,105603,60
tobacco,equalize,33,1000,0.00125885009765625,1.2883639335632324,0.0012883639335632324,105174,60
tobacco,equalize,34,1000,0.0010640621185302734,1.2768898010253906,0.0012768898010253906,105335,60
tobacco,equalize,35,1000,0.0010800361633300781,1.2402448654174805,0.0012402448654174805,105187,60
tobacco,equalize,36,1000,0.0013294219970703125,1.2556779384613037,0.0012556779384613036,104811,60
tobacco,equalize,37,1000,0.0010609626770019531,1.272949457168579,0.001272949457168579,104935,60
tobacco,equalize,38,1000,0.0012192726135253906,1.2509758472442627,0.0012509758472442627,104930,60
tobacco,equalize,39,1000,0.0012824535369873047,1.2703423500061035,0.0012703423500061036,105574,60
tobacco,equalize,40,1000,0.0011260509490966797,1.2868082523345947,0.0012868082523345948,105604,60
tobacco,equalize,41,1000,0.0011353492736816406,1.2756917476654053,0.0012756917476654053,105154,60
tobacco,equalize,42,1000,0.0012891292572021484,1.285142183303833,0.001285142183303833,105646,60
tobacco,equalize,43,1000,0.0010759830474853516,1.2746968269348145,0.0012746968269348145,105493,60
tobacco,equalize,44,1000,0.0010840892791748047,1.2543892860412598,0.0012543892860412598,105182,60
tobacco,equalize,45,1000,0.0012722015380859375,1.2673304080963135,0.0012673304080963136,105820,60
tobacco,equalize,46,1000,0.0011432170867919922,1.300180435180664,0.001300180435180664,105215,60
tobacco,equalize,47,1000,0.001093149185180664,1.2641797065734863,0.0012641797065734864,105348,60
tobacco,equalize,48,1000,0.0013151168823242188,1.267852783203125,0.001267852783203125,105379,60
tobacco,equalize,49,1000,0.0010433197021484375,1.2682664394378662,0.0012682664394378662,105727,60
tobacco,equalize,50,1000,0.0011222362518310547,1.277095079421997,0.001277095079421997,105330,60
tobacco,equalize,51,1000,0.0013327598571777344,1.278489351272583,0.001278489351272583,105060,60
tobacco,equalize,52,1000,0.001039266586303711,1.2692437171936035,0.0012692437171936035,105439,60
tobacco,equalize,53,1000,0.0010881423950195312,1.2709388732910156,0.0012709388732910156,106315,60
tobacco,equalize,54,1000,0.0013165473937988281,1.280038595199585,0.001280038595199585,105038,60
tobacco,equalize,55,1000,0.0010519027709960938,1.2782282829284668,0.0012782282829284669,105185,60
tobacco,equalize,56,1000,0.0010769367218017578,1.2927002906799316,0.0012927002906799317,105295,60
tobacco,equalize,57,1000,0.0013189315795898438,1.2742137908935547,0.0012742137908935546,105442,60
tobacco,equalize,58,1000,0.0010693073272705078,1.2887179851531982,0.0012887179851531982,105744,60
tobacco,equalize,59,1000,0.001088857650756836,1.267326831817627,0.001267326831817627,105046,60
tobacco,equalize,60,1000,0.0013201236724853516,1.2820558547973633,0.0012820558547973634,105140,60
tobacco,equalize,61,1000,0.0010788440704345703,1.2839694023132324,0.0012839694023132325,105015,60
tobacco,equalize,62,1000,0.0010952949523925781,1.262434959411621,0.001262434959411621,104965,60
tobacco,equalize,63,1000,0.0013110637664794922,1.277383804321289,0.001277383804321289,105811,60
tobacco,equalize,64,1000,0.0010612010955810547,1.2837812900543213,0.0012837812900543214,105042,60
tobacco,equalize,65,1000,0.0013897418975830078,1.2890722751617432,0.0012890722751617433,105038,60
tobacco,equalize,66,1000,0.0018820762634277344,1.2685546875,0.0012685546875,105211,60
tobacco,equalize,67,1000,0.0010809898376464844,1.3412084579467773,0.0013412084579467773,105614,60
tobacco,equalize,68,1000,0.0011341571807861328,1.3058404922485352,0.001305840492248535,104813,60
tobacco,equalize,69,1000,0.001379251480102539,1.284574031829834,0.001284574031829834,104947,60
tobacco,equalize,70,1000,0.001035451889038086,1.2788820266723633,0.0012788820266723634,105670,60
tobacco,equalize,71,1000,0.0010685920715332031,1.267885684967041,0.001267885684967041,105223,60
tobacco,equalize,72,1000,0.0013496875762939453,1.2891159057617188,0.0012891159057617188,105471,60
tobacco,equalize,73,1000,0.0010862350463867188,1.3161048889160156,0.0013161048889160157,104165,60
tobacco,equalize,74,1000,0.0011210441589355469,1.268660545349121,0.0012686605453491211,105743,60
tobacco,equalize,75,1000,0.0013446807861328125,1.2715003490447998,0.0012715003490447999,105105,60
tobacco,equalize,76,1000,0.0011096000671386719,1.2869172096252441,0.001286917209625244,105543,60
tobacco,equalize,77,1000,0.0011224746704101562,1.284970998764038,0.0012849709987640381,105521,60
tobacco,equalize,78,1000,0.0013661384582519531,1.2939114570617676,0.0012939114570617676,105139,60
tobacco,equalize,79,1000,0.0010237693786621094,1.2957720756530762,0.0012957720756530762,105147,60
tobacco,equalize,80,1000,0.0011169910430908203,1.2739505767822266,0.0012739505767822266,105618,60
tobacco,equalize,81,1000,0.0013637542724609375,1.2801878452301025,0.0012801878452301026,105751,60
tobacco,equalize,82,1000,0.0010464191436767578,1.3234937191009521,0.0013234937191009522,105580,60
tobacco,equalize,83,1000,0.0010981559753417969,1.2752950191497803,0.0012752950191497804,105364,60
tobacco,equalize,84,1000,0.001329183578491211,1.3025360107421875,0.0013025360107421875,105757,60
tobacco,equalize,85,1000,0.0010514259338378906,1.2753195762634277,0.0012753195762634278,105106,60
tobacco,equalize,86,1000,0.0010769367218017578,1.2798171043395996,0.0012798171043395996,104934,60
tobacco,equalize,87,1000,0.0017724037170410156,1.3154025077819824,0.0013154025077819825,105146,60
tobacco,equalize,88,1000,0.001154184341430664,1.2977039813995361,0.0012977039813995362,105315,60
tobacco,equalize,89,1000,0.0011935234069824219,1.294440507888794,0.001294440507888794,105716,60
tobacco,equalize,90,1000,0.0013332366943359375,1.272965431213379,0.0012729654312133788,105093,60
tobacco,equalize,91,1000,0.0010662078857421875,1.2979893684387207,0.0012979893684387208,104973,60
tobacco,equalize,92,1000,0.0011916160583496094,1.2593958377838135,0.0012593958377838134,104757,60
tobacco,equalize,93,1000,0.0013737678527832031,1.2872686386108398,0.0012872686386108398,104948,60
tobacco,equalize,94,1000,0.0012121200561523438,1.3299064636230469,0.001329906463623047,105563,60
tobacco,equalize,95,1000,0.0012426376342773438,1.311323642730713,0.001311323642730713,105323,60
tobacco,equalize,96,1000,0.0013561248779296875,1.279792308807373,0.001279792308807373,104963,60
tobacco,equalize,97,1000,0.0010862350463867188,1.2870023250579834,0.0012870023250579833,104903,60
tobacco,equalize,98,1000,0.0012743473052978516,1.2723255157470703,0.0012723255157470704,105581,60
tobacco,equalize,99,1000,0.0014350414276123047,1.2845652103424072,0.0012845652103424072,105752,60
tobacco,equalize,100,1000,0.001132965087890625,1.3213222026824951,0.0013213222026824951,105720,60
tobacco,equalize,101,1000,0.0011925697326660156,1.292720079421997,0.001292720079421997,105297,60
tobacco,equalize,102,1000,0.0013544559478759766,1.2872183322906494,0.0012872183322906493,105450,60
tobacco,equalize,103,1000,0.0011010169982910156,1.29775071144104,0.00129775071144104,105067,60
tobacco,equalize,104,1000,0.0012395381927490234,1.3037586212158203,0.0013037586212158202,105290,60
tobacco,equalize,105,1000,0.0013887882232666016,1.2751803398132324,0.0012751803398132323,105701,60
tobacco,equalize,106,1000,0.0010683536529541016,1.3065152168273926,0.0013065152168273925,105492,60
tobacco,equalize,107,1000,0.0011489391326904297,1.3152177333831787,0.0013152177333831787,104875,60
tobacco,equalize,108,1000,0.0013175010681152344,1.6101529598236084,0.0016101529598236083,105236,60
tobacco,equalize,109,1000,0.0010676383972167969,1.5550618171691895,0.0015550618171691895,105704,60
tobacco,equalize,110,1000,0.001130819320678711,2.037278652191162,0.002037278652191162,105548,60
tobacco,equalize,111,1000,0.0018489360809326172,2.0404388904571533,0.002040438890457153,105216,60
tobacco,equalize,112,1000,0.00107574462890625,1.9197630882263184,0.0019197630882263183,106361,60
tobacco,equalize,113,1000,0.0010683536529541016,2.0344810485839844,0.0020344810485839844,105513,60
