network,method,variant_index,proportion_edges,uncertainty,n_experiments,n_agents,n_edges,average_degree,degree_gini_coefficient,approx_average_clustering_coefficient,variation_seed,mean_share_of_correct_agents_at_convergence,std_share_of_correct_agents_at_convergence,mean_convergence_step,std_convergence_step,mean_proportion_reached_by_truth,std_proportion_reached_by_truth,n_runs
tobacco,equalize,260,0.09413031761178997,0.0001,1000,289,1229,4.252595155709343,0.722420399739851,0.235286314698814,782762590,0.8039342560553633,0.052954929873593515,17473.712,7220.7287781181185,0.9059826989619377,0.016530444862471908,1000
tobacco,equalize,261,0.0453155838484985,0.0001,1000,289,1229,4.252595155709343,0.7379279860127653,0.23478623684204908,348452734,0.7890553633217993,0.053692612877777754,16912.764,6961.38366582728,0.8944602076124568,0.019638075711808783,1000
tobacco,equalize,262,0.009644591273592474,0.0001,1000,289,1229,4.252595155709343,0.7589200998927308,0.23854218711289846,4107936762,0.7711695501730104,0.05346163997266943,16274.091,6753.925912530501,0.8665570934256056,0.02226158018751338,1000
tobacco,equalize,263,0.03962727242290979,0.0001,1000,289,1229,4.252595155709343,0.7460703134458206,0.23696282323580953,379935617,0.7803910034602076,0.05270987306701583,16623.238,6719.443383997426,0.8721868512110726,0.020632737142134344,1000
tobacco,equalize,264,0.02433408007956327,0.0001,1000,289,1229,4.252595155709343,0.7541563315605283,0.23591835837723898,3712994444,0.7823183391003461,0.061306619708782394,16227.194,7088.266522264429,0.8853944636678202,0.022245041702584352,1000
tobacco,equalize,265,0.09227968032033902,0.0001,1000,289,1229,4.252595155709343,0.7253034368392454,0.23511987577027516,2709224979,0.8078996539792388,0.04934880965564244,17762.039,7047.851310404653,0.9172318339100346,0.014314018922386151,1000
tobacco,equalize,266,0.022811264908675757,0.0001,1000,289,1229,4.252595155709343,0.7570449995917574,0.23803186661977485,1507356852,0.7849065743944637,0.05514313087021846,15996.026,6778.426068438699,0.884152249134948,0.02029641281959211,1000
tobacco,equalize,267,0.03264728357028375,0.0001,1000,289,1229,4.252595155709343,0.7514196986888375,0.23631048854083705,1164978586,0.7809446366782007,0.060884155128421706,15587.187,6754.218240482833,0.8716401384083046,0.021406091365244767,1000
tobacco,equalize,268,0.0006821200140039064,0.0001,1000,289,1229,4.252595155709343,0.7613132459225015,0.23497312210774274,580755455,0.7710622837370242,0.05704099313917309,15880.908,6708.476261811712,0.8660657439446366,0.02347724376240226,1000
tobacco,equalize,269,0.048497995939584926,0.0001,1000,289,1229,4.252595155709343,0.7394483376081491,0.23557962992986964,4210856177,0.7894671280276816,0.05459420354092077,16696.925,6728.539215264066,0.8914359861591696,0.01940736426411734,1000
tobacco,equalize,270,0.08541177015523109,0.0001,1000,289,1229,4.252595155709343,0.7249824737246643,0.23505232334148574,99401444,0.8050588235294117,0.049510782086364974,17570.709,6927.783110284426,0.8956851211072665,0.014757524055084655,1000
tobacco,equalize,271,0.0054265337646949635,0.0001,1000,289,1229,4.252595155709343,0.7596183354402404,0.23771945748308776,1835478914,0.7756435986159169,0.05986583294087871,16299.611,7046.895504825863,0.8751799307958478,0.022510503686587278,1000
tobacco,equalize,272,0.057623520591979276,0.0001,1000,289,1229,4.252595155709343,0.7379955571947824,0.23801836465462495,3174536053,0.7934982698961938,0.054067237417502835,17001.027,6684.95837224958,0.8976920415224913,0.017386211712949153,1000
tobacco,equalize,273,0.07235816913017892,0.0001,1000,289,1229,4.252595155709343,0.7312722245840854,0.23440248124145266,4007529411,0.8029723183391003,0.052164370137411105,17698.672,6893.854447227295,0.9131660899653978,0.016795212773847303,1000
tobacco,equalize,274,0.025255229767914424,0.0001,1000,289,1229,4.252595155709343,0.7569605356142362,0.23489150726996694,203239953,0.7772560553633219,0.053206958566124125,16138.294,7167.423784266367,0.8749204152249136,0.02073065508430099,1000
tobacco,equalize,275,0.04995430640403529,0.0001,1000,289,1229,4.252595155709343,0.741447318409487,0.23383131810431296,4208777366,0.7972525951557092,0.050937249313547615,17289.546,6933.439926984671,0.903235294117647,0.018311587634529863,1000
tobacco,equalize,276,0.02176377918979329,0.0001,1000,289,1229,4.252595155709343,0.7589313617564002,0.23426875795320182,3076014014,0.7764429065743944,0.059495044739530274,16421.028,7102.875004711017,0.8776747404844291,0.02013530397301889,1000
tobacco,equalize,277,0.0640367173096575,0.0001,1000,289,1229,4.252595155709343,0.7329558732026769,0.23258976680242086,412768383,0.8001107266435986,0.05182329323414995,16992.773,7255.476089600026,0.9097162629757786,0.015034358949545263,1000
tobacco,equalize,278,0.024859836169622132,0.0001,1000,289,1229,4.252595155709343,0.7545336039934568,0.23693313526034,611667674,0.7762837370242214,0.059378489709680335,16348.948,7268.879485606585,0.8683079584775087,0.021157381626924803,1000
tobacco,equalize,279,0.0013308105708330965,0.0001,1000,289,1229,4.252595155709343,0.761301984058832,0.23692610211046916,2526473873,0.7731314878892733,0.05420867840580727,15907.313,6724.178415866086,0.8662179930795847,0.022492330211432432,1000
tobacco,equalize,280,0.03557524440772596,0.0001,1000,289,1229,4.252595155709343,0.742483409867082,0.236140252252407,4182476827,0.7849757785467129,0.04989083372864538,16768.174,6792.444496936866,0.8796989619377162,0.023394796948647125,1000
tobacco,equalize,281,0.00538241199674141,0.0001,1000,289,1229,4.252595155709343,0.7585428274598023,0.23588667114590697,2174814137,0.7700415224913495,0.059831104225216904,16337.681,6861.381663015442,0.8654083044982699,0.023869910343525372,1000
tobacco,equalize,282,0.06815947170229728,0.0001,1000,289,1229,4.252595155709343,0.7242842381771547,0.24109565717811074,4246757611,0.7907058823529413,0.046169574918018604,17124.103,7048.533682367025,0.8874602076124568,0.017918477310410498,1000
tobacco,equalize,283,0.01575941827138161,0.0001,1000,289,1229,4.252595155709343,0.7528161697838567,0.23815925268517282,4227840534,0.7748166089965398,0.06102367629931594,16080.095,6694.692934217255,0.8735294117647059,0.022818222807529268,1000
tobacco,equalize,284,0.05833968876387936,0.0001,1000,289,1229,4.252595155709343,0.7416331391600339,0.23540363958648441,3547725180,0.8005051903114186,0.050904429912992905,16532.122,6921.604555356855,0.896719723183391,0.01913324966384695,1000
tobacco,equalize,285,0.09941445237882392,0.0001,1000,289,1229,4.252595155709343,0.7266492295477517,0.2343548963184124,3985548166,0.8016435986159169,0.05245030410074229,17172.577,7019.551710778355,0.9032110726643598,0.022834424882092894,1000
tobacco,equalize,286,0.08816328829599274,0.0001,1000,289,1229,4.252595155709343,0.7345719506392516,0.23439285357605286,2150765617,0.7906401384083046,0.049575398829803274,16503.617,6738.833077139735,0.8863148788927335,0.019760356999885306,1000
tobacco,equalize,287,0.05554201865162644,0.0001,1000,289,1229,4.252595155709343,0.7419090548199369,0.23489232897285817,570329627,0.798712802768166,0.05519208323726117,17355.749,7363.66984509671,0.910439446366782,0.017000662536364067,1000
tobacco,equalize,288,0.0667124988761109,0.0001,1000,289,1229,4.252595155709343,0.73024739499016,0.23520736590340607,4044970476,0.7973425605536333,0.05443830313069628,16672.198,6985.605593239591,0.898356401384083,0.01895435322433135,1000
tobacco,equalize,289,0.007089939507756483,0.0001,1000,289,1229,4.252595155709343,0.7589313617564002,0.2332039576925707,4116270462,0.7704878892733563,0.06389775022480625,16156.504,6948.829485834804,0.8690449826989619,0.022105038796848726,1000
tobacco,equalize,290,0.048093188340719975,0.0001,1000,289,1229,4.252595155709343,0.736165504348487,0.23580324337728428,4240829271,0.7892491349480969,0.052204198115611444,16594.095,6853.067018170082,0.8912629757785466,0.020650799937151108,1000
tobacco,equalize,291,0.031159611217055662,0.0001,1000,289,1229,4.252595155709343,0.7481875438156883,0.23555968448609726,1519007175,0.7826782006920415,0.059513577678879555,16567.43,6893.091947573143,0.8863148788927335,0.01853090778554115,1000
tobacco,equalize,292,0.04452053632789185,0.0001,1000,289,1229,4.252595155709343,0.7380124499902866,0.2362778299984432,592626239,0.7793702422145328,0.05462094574598734,16740.95,6935.736066076783,0.8807923875432526,0.020997623053323956,1000
