network,method,variant_index,proportion_edges,uncertainty,n_experiments,n_agents,n_edges,average_degree,degree_gini_coefficient,approx_average_clustering_coefficient,variation_seed,mean_share_of_correct_agents_at_convergence,std_share_of_correct_agents_at_convergence,mean_convergence_step,std_convergence_step,mean_proportion_reached_by_truth,std_proportion_reached_by_truth,n_runs
ego,equalize,566,0.008693496561396586,0.0001,1000,503,2933,5.831013916500994,0.9174777451892803,0.592624986662585,1590144118,0.9027236580516899,0.15622205008397697,20290.354,14167.517128002926,0.516,0.4999939939579217,1000
ego,equalize,567,0.08134086641006899,0.0001,1000,503,2933,5.831013916500994,0.9040594482881098,0.5946205026243847,2972706270,0.9220536779324056,0.08926800710339311,20142.202,12554.067708564715,0.514,0.5000540511325288,1000
ego,equalize,568,0.06800918094185653,0.0001,1000,503,2933,5.831013916500994,0.9075841575165441,0.5935704185483976,388662372,0.9170019880715706,0.10741717982167674,19452.761,12644.365463868198,0.7445387673956262,0.43466459478158226,1000
ego,equalize,569,0.009435468622815269,0.0001,1000,503,2933,5.831013916500994,0.9190218389628136,0.5928391260760945,2474621127,0.8871769383697813,0.19848485906103938,19159.16,14954.911673144441,0.498,0.5002461856388776,1000
ego,equalize,570,0.05964909563531511,0.0001,1000,503,2933,5.831013916500994,0.9075123076745799,0.5925612983340648,3594921266,0.9150914512922466,0.12613924755857814,20754.615,13105.369441605837,0.0,0.0,1000
ego,equalize,571,0.014752148633972107,0.0001,1000,503,2933,5.831013916500994,0.9164948935775052,0.5945192033830922,1524072755,0.9069502982107356,0.15283077212716092,20160.578,14386.039391830509,0.463,0.49887862239214037,1000
ego,equalize,572,0.08170747567457616,0.0001,1000,503,2933,5.831013916500994,0.9010268426942607,0.5746199929095593,2202839169,0.9173817097415508,0.0950253577143008,20808.93,12176.022333873043,0.8850974155069582,0.3144990069721776,1000
ego,equalize,573,0.09287741536069656,0.0001,1000,503,2933,5.831013916500994,0.902824444400762,0.579976164562197,2575643899,0.9180914512922466,0.1021510195783906,20728.117,12662.392042562518,0.7305308151093439,0.44225203009279535,1000
ego,equalize,574,0.026169799680356265,0.0001,1000,503,2933,5.831013916500994,0.9151677049872602,0.5942118777176675,2348453348,0.8977455268389661,0.16879519484349487,19948.678,14014.053629319438,0.0020039761431411528,0.0019890027013687683,1000
ego,equalize,575,0.0678821105411315,0.0001,1000,503,2933,5.831013916500994,0.9064860750261473,0.5934356883147551,181777622,0.9188151093439363,0.1108474235261245,20092.333,12455.973452876719,0.0,0.0,1000
ego,equalize,576,0.0254155403376545,0.0001,1000,503,2933,5.831013916500994,0.914702714500586,0.593634005457182,2920793168,0.910765407554672,0.1427274762231235,19752.599,14077.597486758823,0.488,0.500106094849989,1000
ego,equalize,577,0.09119910343611193,0.0001,1000,503,2933,5.831013916500994,0.8993309152924254,0.5926220050613452,3985817577,0.9185367793240558,0.08404089980524028,20594.756,12399.914640656185,0.4775328031809145,0.4982185169327261,1000
ego,equalize,578,0.09680508369569674,0.0001,1000,503,2933,5.831013916500994,0.8978586713608563,0.5929684030313644,3279892873,0.9199741550695825,0.08369080272922622,20634.669,11628.157570050078,0.7409940357852882,0.43716017596472934,1000
ego,equalize,579,0.050932896129773975,0.0001,1000,503,2933,5.831013916500994,0.9093248216124326,0.5934840803737803,3060707309,0.9153061630218687,0.11722028564771537,20053.247,13208.819839544494,0.494,0.5002141683461339,1000
ego,equalize,580,0.08592010588719984,0.0001,1000,503,2933,5.831013916500994,0.9049785840022938,0.5811870112286822,4116234752,0.9201729622266401,0.09916934276603791,20092.025,12067.241868077284,0.5154691848906561,0.49854079859801126,1000
ego,equalize,581,0.003370163543694316,0.0001,1000,503,2933,5.831013916500994,0.9196915337162161,0.5918708636131919,2004638794,0.8977296222664016,0.18120744504366754,18352.619,14307.231053150968,0.505,0.5002251745216602,1000
ego,equalize,582,0.07870841063768208,0.0001,1000,503,2933,5.831013916500994,0.9054245952854303,0.5927364569605397,481584523,0.92110337972167,0.10463233516806304,19612.946,12441.48546668369,0.0,0.0,1000
ego,equalize,583,0.05649981249976757,0.0001,1000,503,2933,5.831013916500994,0.9071056104559143,0.5941763440536096,2871066885,0.9115407554671968,0.12564300926346336,19683.949,12807.858770328463,0.501,0.5002491871550109,1000
ego,equalize,584,0.09016999043139526,0.0001,1000,503,2933,5.831013916500994,0.9026278740784072,0.5832244113423003,4238270153,0.9171530815109343,0.10259234068075489,19941.007,12181.387708034099,0.508,0.5001861515337925,1000
ego,equalize,585,0.0549898253562977,0.0001,1000,503,2933,5.831013916500994,0.9054029047671015,0.5929870256290387,2722202387,0.9104592445328031,0.13306862043355844,20334.543,12661.08507338081,0.519,0.49988887654046593,1000
ego,equalize,586,0.02995766754200854,0.0001,1000,503,2933,5.831013916500994,0.9162915449681726,0.5922271936928296,897723151,0.9088230616302188,0.14236426068964392,19222.035,13522.256702566516,0.505,0.50022517452166,1000
