network,method,variant_index,proportion_edges,uncertainty,n_experiments,n_agents,n_edges,average_degree,degree_gini_coefficient,approx_average_clustering_coefficient,variation_seed,mean_share_of_correct_agents_at_convergence,std_share_of_correct_agents_at_convergence,mean_convergence_step,std_convergence_step,mean_proportion_reached_by_truth,std_proportion_reached_by_truth,n_runs
pud,equalize,485,0.09635438927050109,0.0001,1000,90,160,1.7777777777777777,0.6900000000000001,0.17340930130145818,1109290659,0.5618555555555556,0.12708232255837276,3387.398,1685.488056791143,0.6656888888888889,0.08670878973140966,1000
pud,equalize,486,0.0665082773905508,0.0001,1000,90,160,1.7777777777777777,0.7040277777777777,0.166432412963182,4052718471,0.5779666666666667,0.11918953718932307,3325.456,1733.5246585514171,0.7141333333333333,0.08913879895177514,1000
pud,equalize,487,0.06676502780574385,0.0001,1000,90,160,1.7777777777777777,0.7163888888888889,0.1666477940958505,835160569,0.5733777777777778,0.1518502990716282,3043.97,1753.353404554046,0.5938777777777777,0.07172742650201176,1000
pud,equalize,488,0.08458414883374155,0.0001,1000,90,160,1.7777777777777777,0.7069444444444445,0.16352474416692728,819549957,0.5609777777777778,0.13447122062301117,3065.598,1579.4034904930977,0.6765666666666668,0.11600027304837654,1000
pud,equalize,489,0.06513054627407988,0.0001,1000,90,160,1.7777777777777777,0.7119444444444445,0.16755309082106468,597460308,0.5600333333333333,0.13522121687643154,2980.758,1621.0589253557305,0.6176111111111111,0.10281494787285893,1000
pud,equalize,490,0.07207583927821597,0.0001,1000,90,160,1.7777777777777777,0.69375,0.17297111167699403,506516661,0.5715444444444445,0.14199530360717363,3268.205,1848.70364042621,0.7049666666666667,0.12426985733429627,1000
pud,equalize,491,0.07836093063076417,0.0001,1000,90,160,1.7777777777777777,0.6868055555555556,0.1717173072908024,3896589198,0.5688444444444445,0.1306696371014822,3318.827,1825.2692137801941,0.6660666666666667,0.12155919899819714,1000
pud,equalize,492,0.030765311072887293,0.0001,1000,90,160,1.7777777777777777,0.7208333333333333,0.16799063620959045,513401664,0.5605333333333333,0.13128844547474253,2830.288,1527.3743429295382,0.6827666666666666,0.10653541249323041,1000
pud,equalize,493,0.08806334738820563,0.0001,1000,90,160,1.7777777777777777,0.6979166666666666,0.17256062243722073,1075873500,0.5705666666666667,0.1388524249764756,3106.397,1739.5371726312603,0.6933111111111111,0.10833570519492552,1000
pud,equalize,494,0.0996506234325704,0.0001,1000,90,160,1.7777777777777777,0.7012499999999999,0.16880217093458938,2691246906,0.5849444444444445,0.13964546463836786,3245.644,1726.3570487949228,0.6186888888888888,0.07222489664204591,1000
