randomized,unique_id,network_type,source_id,network_path,uncertainty,n_experiments,parameter_random_seed,sa_source_id,sa_source_path,sa_n,sa_m0,sa_target_stat,sa_target_value_requested,sa_seed,sa_degree_gini_mode,sa_connectivity_mode,sa_in_band_loss_mode,sa_target_in_band_loss_mode,sa_preserve_in_band_loss_mode,sa_feasible_preserve_weight,sa_feasible_selection_mode,sa_baseline_density,sa_baseline_degree_gini,sa_baseline_clustering,sa_baseline_triplets,sa_baseline_closed_triplets,sa_target_value_achieved,sa_achieved_density,sa_achieved_degree_gini,sa_achieved_clustering,sa_achieved_triplets,sa_achieved_closed_triplets,sa_target_error,sa_target_error_scaled,sa_preserve_center,sa_max_preserve_error_scaled,sa_edit_distance,sa_feasible,sa_delta_density,sa_delta_degree_gini,sa_delta_clustering,sa_preserve_error_degree_gini,sa_preserve_error_clustering,sa_preserve_error_scaled_degree_gini,sa_preserve_error_scaled_clustering,sa_attain_phase,sa_attain_seed,sa_attain_runtime_seconds,sa_attain_initial_temperature,sa_attain_final_temperature,sa_attain_best_energy,sa_attain_current_energy,sa_attain_n_proposals,sa_attain_n_accepted,sa_attain_acceptance_rate,sa_attain_found_feasible,sa_attain_stop_reason,sa_attain_first_feasible_accepted_step,sa_attain_best_feasible_edit_distance,sa_attain_best_overall_density,sa_attain_best_overall_degree_gini,sa_attain_best_overall_clustering,sa_attain_best_overall_edit_distance,sa_attain_degree_gini_mode,sa_attain_connectivity_mode,sa_attain_proposed_add_edge,sa_attain_proposed_delete_edge,sa_attain_proposed_source_rewire,sa_attain_proposed_target_rewire,sa_attain_proposed_double_edge_swap,sa_attain_proposed_density_repair,sa_attain_proposed_edge_repair,sa_attain_proposed_degree_preserving_repair,sa_attain_proposed_total,sa_attain_accepted_add_edge,sa_attain_accepted_delete_edge,sa_attain_accepted_source_rewire,sa_attain_accepted_target_rewire,sa_attain_accepted_double_edge_swap,sa_attain_accepted_density_repair,sa_attain_accepted_edge_repair,sa_attain_accepted_degree_preserving_repair,sa_attain_accepted_total,sa_compression_edit_improvement,sa_compression_improved_edit_distance,sa_grid_index,sa_seed_index,sa_saved_graph_path,sa_matrix_path,sa_compress_phase,sa_compress_seed,sa_compress_runtime_seconds,sa_compress_initial_temperature,sa_compress_final_temperature,sa_compress_best_energy,sa_compress_current_energy,sa_compress_n_proposals,sa_compress_n_accepted,sa_compress_acceptance_rate,sa_compress_found_feasible,sa_compress_stop_reason,sa_compress_first_feasible_accepted_step,sa_compress_best_feasible_edit_distance,sa_compress_best_overall_density,sa_compress_best_overall_degree_gini,sa_compress_best_overall_clustering,sa_compress_best_overall_edit_distance,sa_compress_degree_gini_mode,sa_compress_connectivity_mode,sa_compress_proposed_add_edge,sa_compress_proposed_delete_edge,sa_compress_proposed_source_rewire,sa_compress_proposed_target_rewire,sa_compress_proposed_double_edge_swap,sa_compress_proposed_density_repair,sa_compress_proposed_edge_repair,sa_compress_proposed_degree_preserving_repair,sa_compress_proposed_total,sa_compress_accepted_add_edge,sa_compress_accepted_delete_edge,sa_compress_accepted_source_rewire,sa_compress_accepted_target_rewire,sa_compress_accepted_double_edge_swap,sa_compress_accepted_density_repair,sa_compress_accepted_edge_repair,sa_compress_accepted_degree_preserving_repair,sa_compress_accepted_total,sa_compress_start_edit_distance,sa_compress_uncapped_best_feasible_edit_distance,sa_compress_edit_cap_applied,sa_preserve_error_density,sa_preserve_error_scaled_density,degree_gini_coefficient,approx_average_clustering_coefficient,average_degree,n_agents,share_of_correct_agents_at_convergence,share_of_core_agents_at_convergence,convergence_step,proportion_reached_by_truth
True,2da6b07df6b94288a0a98e4bfee2df00,pud,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/saved_graphs/pud_network/degree_gini/grid_047_seed_1470007.pkl,0.0003464257055471079,4845,3313241013,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/pud_network.pkl,90,160,degree_gini,0.8576700680272109,1470007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.019975031210986267,0.7245833333333334,0.370253164556962,316,117,0.856111111111111,0.019975031210986267,0.856111111111111,0.370253164556962,316.0,117.0,0.0015589569160998629,0.6589035844355372,0.0,0.0,72.0,True,0.0,0.1315277777777777,0.0,,0.0,,0.0,attain,1470007,0.4352028339635581,1970.941755786707,1970.941755786707,0.1409175958351783,0.1409175958351783,64,64,1.0,1,first_feasible,64.0,102.0,0.019975031210986267,0.8556944444444445,0.36538461538461536,102,out,weak,0,0,64,0,0,0,0,0,64,0,0,64,0,0,0,0,0,64,30.0,True,47,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/saved_graphs/pud_network/degree_gini/grid_047_seed_1470007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/matrices/pud_network/degree_gini/grid_047_seed_1470007.npz,compress,11470007.0,7.4424482909962535,0.06464919146029449,0.05723346437211212,2.4756878126576938,2.625226829121684,830.0,484.0,0.5831325301204819,1.0,compress_no_improvement_patience,0.0,72.0,0.019975031210986267,0.8554166666666667,0.3696369636963696,66.0,out,weak,0.0,0.0,670.0,0.0,0.0,0.0,160.0,0.0,830.0,0.0,0.0,330.0,0.0,0.0,0.0,154.0,0.0,484.0,102.0,72.0,0.0,0.0,0.0,0.856111111111111,0.370253164556962,1.777777777777778,90,0.7555555555555555,0.9285714285714286,10000,0.7444444444444445
True,8f91f77d901b46a3870d50da7bbd4f53,pud,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/saved_graphs/pud_network/degree_gini/grid_009_seed_1090007.pkl,0.0007886994779716151,7664,2618441416,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/pud_network.pkl,90,160,degree_gini,0.6329013605442178,1090007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.019975031210986267,0.7245833333333334,0.370253164556962,316,117,0.6305555555555555,0.019975031210986267,0.6305555555555555,0.370242214532872,289.0,107.0,0.0023458049886622145,0.9914701935978882,2.714974313203101e-08,0.00016477179106883256,30.0,True,0.0,-0.09402777777777782,-1.095002409001733e-05,,1.095002409001733e-05,,0.00016477179106883256,attain,1090007,0.06874216697178781,420.56525080059066,420.56525080059066,0.4134732734680293,0.4134732734680293,15,15,1.0,1,first_feasible,15.0,30.0,0.019975031210986267,0.6348611111111111,0.34448160535117056,30,out,weak,0,0,15,0,0,0,0,0,15,0,0,15,0,0,0,0,0,15,0.0,False,9,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/saved_graphs/pud_network/degree_gini/grid_009_seed_1090007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/matrices/pud_network/degree_gini/grid_009_seed_1090007.npz,compress,11090007.0,3.1882008749525994,2.1434805814791638,2.016800879113745,0.9751521269369068,1.0567284983980592,453.0,449.0,0.9911699779249448,1.0,compress_no_improvement_patience,0.0,30.0,0.019975031210986267,0.6351388888888889,0.36996336996337,26.0,out,weak,0.0,0.0,315.0,0.0,0.0,0.0,138.0,0.0,453.0,0.0,0.0,311.0,0.0,0.0,0.0,138.0,0.0,449.0,30.0,30.0,0.0,0.0,0.0,0.6305555555555555,0.370242214532872,1.777777777777778,90,0.8777777777777778,0.9761904761904762,10000,0.8777777777777778
True,d9482069b7f0430caf8260b6d906d0f0,pud,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/saved_graphs/pud_network/clustering/grid_020_seed_2200007.pkl,0.0007759068894529464,7556,3015666820,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/pud_network.pkl,90,160,clustering,0.35325174373546886,2200007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.019975031210986267,0.7245833333333334,0.370253164556962,316,117,0.3522012578616352,0.019975031210986267,0.7245833333333334,0.3522012578616352,318.0,112.0,0.001050485873833662,0.6951163790786505,0.0,0.0,4.0,True,0.0,0.0,-0.018051906695326803,0.0,,0.0,,attain,2200007,0.004663666943088174,440.886575466738,440.886575466738,0.005000000000000001,0.005000000000000001,1,1,1.0,1,first_feasible,1.0,4.0,0.019975031210986267,0.7245833333333334,0.3522012578616352,4,out,weak,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.0,False,20,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/saved_graphs/pud_network/clustering/grid_020_seed_2200007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/matrices/pud_network/clustering/grid_020_seed_2200007.npz,compress,12200007.0,6.178129750071093,0.38820091182329464,0.36525823793453793,0.15000000000000002,0.1697173180423497,480.0,400.0,0.8333333333333334,1.0,compress_no_improvement_patience,0.0,4.0,0.019975031210986267,0.7245833333333334,0.3522012578616352,4.0,out,weak,0.0,0.0,0.0,0.0,281.0,0.0,55.0,144.0,480.0,0.0,0.0,0.0,0.0,201.0,0.0,55.0,144.0,400.0,4.0,4.0,0.0,0.0,0.0,0.7245833333333334,0.3522012578616352,1.777777777777778,90,0.7888888888888889,0.975,10000,0.7555555555555555
True,2b3578abd31f4907b2b88656f47cf682,pud,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/saved_graphs/pud_network/density/grid_018_seed_180007.pkl,0.00034628453719091754,1022,2990324423,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/pud_network.pkl,90,160,density,0.01732528217279421,180007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.019975031210986267,0.7245833333333334,0.370253164556962,316,117,0.017478152309612985,0.017478152309612985,0.7238095238095239,0.3715415019762846,253.0,94.0,0.00015287013681877445,0.9375000000000122,0.001937163653665538,0.03951367781154715,20.0,True,-0.0024968789013732826,-0.0007738095238094544,0.001288337419322605,0.0007738095238094544,0.001288337419322605,0.03951367781154715,0.01938641069075924,attain,180007,0.037893042201176286,1.0,1.0,0.029842909134163847,0.029842909134163847,20,20,1.0,1,first_feasible,20.0,20.0,0.017478152309612985,0.7238095238095239,0.3715415019762846,20,out,weak,0,20,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,20,0.0,False,18,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/saved_graphs/pud_network/density/grid_018_seed_180007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/matrices/pud_network/density/grid_018_seed_180007.npz,compress,10180007.0,1.763807165902108,0.9965577556989677,0.9095313565670439,0.7654973092293244,0.8322807429807588,732.0,716.0,0.9781420765027322,1.0,compress_no_improvement_patience,0.0,20.0,0.017478152309612985,0.7238095238095239,0.3715415019762846,20.0,out,weak,251.0,261.0,0.0,0.0,0.0,17.0,203.0,0.0,732.0,247.0,249.0,0.0,0.0,0.0,17.0,203.0,0.0,716.0,20.0,21.0,1.0,,,0.7238095238095239,0.3715415019762846,1.5555555555555556,90,0.7333333333333333,0.7741935483870968,10000,0.7444444444444445
True,3bf74b837e424421996b307dece0992d,pud,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/saved_graphs/pud_network/clustering/grid_026_seed_2260007.pkl,0.00021964357862859304,6043,336267956,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/pud_network.pkl,90,160,clustering,0.3759203048307931,2260007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.019975031210986267,0.7245833333333334,0.370253164556962,316,117,0.3769968051118211,0.019975031210986267,0.7245833333333334,0.3769968051118211,313.0,118.0,0.0010765002810280144,0.7123303568990502,0.0,0.0,2.0,True,0.0,0.0,0.006743640554859098,0.0,,0.0,,attain,2260007,0.003671166952699423,1519.8374667334758,1519.8374667334758,0.005000000000000001,0.005000000000000001,1,1,1.0,1,first_feasible,1.0,4.0,0.019975031210986267,0.7245833333333334,0.37658227848101267,4,out,weak,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2.0,True,26,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/saved_graphs/pud_network/clustering/grid_026_seed_2260007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/matrices/pud_network/clustering/grid_026_seed_2260007.npz,compress,12260007.0,6.997672708937898,0.42055098780856937,0.3723107657453241,0.07500000000000001,0.4162919370252964,924.0,757.0,0.8192640692640693,1.0,compress_no_improvement_patience,0.0,2.0,0.019975031210986267,0.7245833333333334,0.3769968051118211,2.0,out,weak,0.0,0.0,0.0,0.0,546.0,0.0,63.0,315.0,924.0,0.0,0.0,0.0,0.0,382.0,0.0,60.0,315.0,757.0,4.0,2.0,0.0,0.0,0.0,0.7245833333333334,0.3769968051118211,1.777777777777778,90,0.5666666666666667,0.8,10000,0.5555555555555556
True,f3bfbec38f8c42f999954bb6540ba0dc,pud,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/saved_graphs/pud_network/density/grid_013_seed_130007.pkl,0.000680101313561665,3760,4021705044,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/pud_network.pkl,90,160,density,0.015287013681877244,130007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.019975031210986267,0.7245833333333334,0.370253164556962,316,117,0.015355805243445693,0.015355805243445693,0.7245709123757904,0.3701657458563536,181.0,67.0,6.879156156844833e-05,0.42187500000000444,2.132678942661047e-06,0.001315443304393226,37.0,True,-0.004619225967540575,-1.2420957542946809e-05,-8.74187006084104e-05,1.2420957542946809e-05,8.74187006084104e-05,0.0006342616617675054,0.001315443304393226,attain,130007,0.08249679207801819,1.0,1.0,0.06017668522144615,0.06017668522144615,37,37,1.0,1,first_feasible,37.0,37.0,0.015355805243445693,0.7256549232158989,0.37362637362637363,37,out,weak,0,37,0,0,0,0,0,0,37,0,37,0,0,0,0,0,0,37,0.0,False,13,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/saved_graphs/pud_network/density/grid_013_seed_130007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/matrices/pud_network/density/grid_013_seed_130007.npz,compress,10130007.0,1.1912031250540167,0.8314013813328764,0.7822655596961033,1.3875170614315415,1.4692077281586202,484.0,461.0,0.9524793388429752,1.0,compress_no_improvement_patience,0.0,37.0,0.015355805243445693,0.7245709123757904,0.3701657458563536,37.0,out,weak,166.0,183.0,0.0,0.0,0.0,8.0,127.0,0.0,484.0,163.0,163.0,0.0,0.0,0.0,8.0,127.0,0.0,461.0,37.0,37.0,0.0,,,0.7245709123757904,0.3701657458563536,1.3666666666666667,90,0.6666666666666666,0.8333333333333334,10000,0.5222222222222223
True,27f99c0678804abb807784b25c52d58b,pud,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/saved_graphs/pud_network/density/grid_018_seed_180007.pkl,0.0003962066808240986,9224,2373785121,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/pud_network.pkl,90,160,density,0.01732528217279421,180007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.019975031210986267,0.7245833333333334,0.370253164556962,316,117,0.017478152309612985,0.017478152309612985,0.7238095238095239,0.3715415019762846,253.0,94.0,0.00015287013681877445,0.9375000000000122,0.001937163653665538,0.03951367781154715,20.0,True,-0.0024968789013732826,-0.0007738095238094544,0.001288337419322605,0.0007738095238094544,0.001288337419322605,0.03951367781154715,0.01938641069075924,attain,180007,0.037893042201176286,1.0,1.0,0.029842909134163847,0.029842909134163847,20,20,1.0,1,first_feasible,20.0,20.0,0.017478152309612985,0.7238095238095239,0.3715415019762846,20,out,weak,0,20,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,20,0.0,False,18,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/saved_graphs/pud_network/density/grid_018_seed_180007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/matrices/pud_network/density/grid_018_seed_180007.npz,compress,10180007.0,1.763807165902108,0.9965577556989677,0.9095313565670439,0.7654973092293244,0.8322807429807588,732.0,716.0,0.9781420765027322,1.0,compress_no_improvement_patience,0.0,20.0,0.017478152309612985,0.7238095238095239,0.3715415019762846,20.0,out,weak,251.0,261.0,0.0,0.0,0.0,17.0,203.0,0.0,732.0,247.0,249.0,0.0,0.0,0.0,17.0,203.0,0.0,716.0,20.0,21.0,1.0,,,0.7238095238095239,0.3715415019762846,1.5555555555555556,90,0.6555555555555556,0.8387096774193549,10000,0.5444444444444444
True,1cf2c4c951b142b0b60a4b8aab067f08,pud,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/saved_graphs/pud_network/degree_gini/grid_035_seed_1350007.pkl,0.00028637967809268304,3865,409018781,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/pud_network.pkl,90,160,degree_gini,0.7866904761904763,1350007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.019975031210986267,0.7245833333333334,0.370253164556962,316,117,0.786388888888889,0.019975031210986267,0.786388888888889,0.3644859813084112,321.0,117.0,0.0003015873015872472,0.12746789342531725,0.007531180871335352,0.08678237650200271,24.0,True,0.0,0.06180555555555567,-0.0057671832485508,,0.0057671832485508,,0.08678237650200271,attain,1350007,0.1388432909734547,1262.2868525079343,1262.2868525079343,0.04882795217833838,0.04882795217833838,12,12,1.0,1,first_feasible,12.0,24.0,0.019975031210986267,0.786388888888889,0.3644859813084112,24,out,weak,0,0,12,0,0,0,0,0,12,0,0,12,0,0,0,0,0,12,0.0,False,35,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/saved_graphs/pud_network/degree_gini/grid_035_seed_1350007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/matrices/pud_network/degree_gini/grid_035_seed_1350007.npz,compress,11350007.0,3.8407381249126047,0.6394537373478795,0.6016620214706198,0.9002268291216835,1.0530034431529247,517.0,491.0,0.9497098646034816,1.0,compress_no_improvement_patience,0.0,24.0,0.019975031210986267,0.7845833333333334,0.3706070287539936,24.0,out,weak,0.0,0.0,312.0,0.0,0.0,0.0,205.0,0.0,517.0,0.0,0.0,287.0,0.0,0.0,0.0,204.0,0.0,491.0,24.0,28.0,1.0,0.0,0.0,0.786388888888889,0.3644859813084112,1.777777777777778,90,0.7666666666666667,0.975,10000,0.7555555555555555
True,5fddfd682dab4130ab1c774dde942e3d,pud,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/saved_graphs/pud_network/degree_gini/grid_020_seed_1200007.pkl,0.0007698344192257679,2649,3709123953,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/pud_network.pkl,90,160,degree_gini,0.6979659863945579,1200007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.019975031210986267,0.7245833333333334,0.370253164556962,316,117,0.6981944444444446,0.019975031210986267,0.6981944444444446,0.37142857142857144,315.0,117.0,0.00022845804988669283,0.09655932528275976,0.00031283261603963464,0.01768707482993258,8.0,True,0.0,-0.026388888888888795,0.0011754068716094412,,0.0011754068716094412,,0.01768707482993258,attain,1200007,0.02233466599136591,249.90327281950658,249.90327281950658,0.01078208154009909,0.01078208154009909,4,4,1.0,1,first_feasible,4.0,8.0,0.019975031210986267,0.6981944444444446,0.37142857142857144,8,out,weak,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0.0,False,20,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/saved_graphs/pud_network/degree_gini/grid_020_seed_1200007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/matrices/pud_network/degree_gini/grid_020_seed_1200007.npz,compress,11200007.0,4.294529374921694,0.5288749893656005,0.4826899231692707,0.3000275367357265,0.4667412144469002,686.0,646.0,0.9416909620991254,1.0,compress_no_improvement_patience,0.0,8.0,0.019975031210986267,0.7001388888888889,0.37012987012987014,8.0,out,weak,0.0,0.0,418.0,0.0,0.0,0.0,268.0,0.0,686.0,0.0,0.0,378.0,0.0,0.0,0.0,268.0,0.0,646.0,8.0,10.0,1.0,0.0,0.0,0.6981944444444446,0.37142857142857144,1.777777777777778,90,0.8666666666666667,0.95,10000,0.8111111111111111
True,30a8b6f525f84f63a26bdd9df0d981f7,pud,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/saved_graphs/pud_network/degree_gini/grid_021_seed_1210007.pkl,2.600541483991196e-05,6442,3503799674,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/pud_network.pkl,90,160,degree_gini,0.7038809523809524,1210007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.019975031210986267,0.7245833333333334,0.370253164556962,316,117,0.7054166666666668,0.019975031210986267,0.7054166666666668,0.370253164556962,316.0,117.0,0.001535714285714418,0.6490799309948805,0.0,0.0,6.0,True,0.0,-0.019166666666666554,0.0,,0.0,,0.0,attain,1210007,0.011826667003333569,106.17137542601533,106.17137542601533,0.014363320597742958,0.014363320597742958,3,3,1.0,1,first_feasible,3.0,6.0,0.019975031210986267,0.705138888888889,0.3667711598746082,6,out,weak,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0.0,False,21,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/saved_graphs/pud_network/degree_gini/grid_021_seed_1210007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v3/matrices/pud_network/degree_gini/grid_021_seed_1210007.npz,compress,11210007.0,3.2829151668120176,1.5150509124683866,1.4255114035415049,0.22499999999999998,0.3002268291216837,539.0,524.0,0.9721706864564007,1.0,compress_no_improvement_patience,0.0,6.0,0.019975031210986267,0.7054166666666668,0.370253164556962,6.0,out,weak,0.0,0.0,310.0,0.0,0.0,0.0,229.0,0.0,539.0,0.0,0.0,295.0,0.0,0.0,0.0,229.0,0.0,524.0,6.0,6.0,0.0,0.0,0.0,0.7054166666666668,0.370253164556962,1.777777777777778,90,0.4666666666666667,0.5641025641025641,10000,0.5
