network,method,variant_index,n_runs,build_sec,run_sec,sec_per_run,total_steps,num_cores
ego,equalize,0,8,0.0007898807525634766,0.7618050575256348,0.09522563219070435,417,8
ego,equalize,1,8,0.0006680488586425781,0.7730450630187988,0.09663063287734985,421,8
ego,equalize,2,8,0.0008330345153808594,0.7529568672180176,0.0941196084022522,421,8
