network,method,variant_index,n_runs,build_sec,run_sec,sec_per_run,total_steps,num_cores
tobacco,equalize,0,1000,0.0011436939239501953,6.416126251220703,0.006416126251220703,1536923,60
tobacco,equalize,1,1000,0.0011157989501953125,6.619424343109131,0.006619424343109131,1558346,60
tobacco,equalize,2,1000,0.0010633468627929688,6.165103197097778,0.006165103197097778,1460362,60
tobacco,equalize,3,1000,0.0011620521545410156,6.500351905822754,0.006500351905822754,1546983,60
tobacco,equalize,4,1000,0.0011830329895019531,6.492880344390869,0.0064928803443908695,1478683,60
tobacco,equalize,5,1000,0.0010631084442138672,6.159934759140015,0.0061599347591400145,1439692,60
tobacco,equalize,6,1000,0.001012563705444336,6.269055366516113,0.006269055366516113,1504522,60
tobacco,equalize,7,1000,0.0012526512145996094,6.3159425258636475,0.0063159425258636475,1500515,60
tobacco,equalize,8,1000,0.001054525375366211,6.427928686141968,0.006427928686141968,1520429,60
tobacco,equalize,9,1000,0.0010368824005126953,6.241749048233032,0.006241749048233033,1462908,60
tobacco,equalize,10,1000,0.0012040138244628906,6.462172031402588,0.0064621720314025875,1561875,60
tobacco,equalize,11,1000,0.0010120868682861328,6.240708589553833,0.006240708589553833,1497027,60
tobacco,equalize,12,1000,0.0010235309600830078,6.332783937454224,0.0063327839374542234,1521777,60
tobacco,equalize,13,1000,0.0012717247009277344,6.26632022857666,0.00626632022857666,1496861,60
tobacco,equalize,14,1000,0.0010683536529541016,6.2911295890808105,0.0062911295890808105,1480905,60
tobacco,equalize,15,1000,0.0010538101196289062,6.566982746124268,0.006566982746124267,1573529,60
tobacco,equalize,16,1000,0.0012936592102050781,6.524754762649536,0.006524754762649536,1522164,60
tobacco,equalize,17,1000,0.0010554790496826172,6.166709661483765,0.006166709661483765,1471371,60
tobacco,equalize,18,1000,0.0010831356048583984,6.52125096321106,0.00652125096321106,1530366,60
tobacco,equalize,19,1000,0.0012521743774414062,6.373949766159058,0.0063739497661590575,1542943,60
tobacco,equalize,20,1000,0.0010340213775634766,6.489227056503296,0.006489227056503296,1551761,60
tobacco,equalize,21,1000,0.0010640621185302734,6.1652514934539795,0.006165251493453979,1447673,60
tobacco,equalize,22,1000,0.0013568401336669922,6.145509958267212,0.006145509958267212,1440838,60
tobacco,equalize,23,1000,0.0010814666748046875,6.50638222694397,0.0065063822269439695,1530499,60
tobacco,equalize,24,1000,0.0010995864868164062,6.184359788894653,0.006184359788894653,1480793,60
