network,method,variant_index,proportion_edges,uncertainty,n_experiments,n_agents,n_edges,average_degree,degree_gini_coefficient,approx_average_clustering_coefficient,variation_seed,mean_share_of_correct_agents_at_convergence,std_share_of_correct_agents_at_convergence,mean_convergence_step,std_convergence_step,mean_proportion_reached_by_truth,std_proportion_reached_by_truth,n_runs
pud,equalize,351,0.0977722417714942,0.001,1000,90,160,1.7777777777777777,0.7013888888888888,0.16635329907610288,3025711562,0.7687333333333334,0.09074050513067548,967.253,363.35579040579694,0.7382888888888889,0.11670020544238968,1000
pud,equalize,352,0.07738320638628865,0.001,1000,90,160,1.7777777777777777,0.6972222222222222,0.16599950058992566,2527804405,0.7572777777777778,0.08468318740980525,960.573,356.53674582309463,0.7302888888888889,0.10006419422762182,1000
pud,equalize,353,0.09352143814478886,0.001,1000,90,160,1.7777777777777777,0.6913888888888889,0.16474396548742953,122931512,0.7412888888888889,0.08191511391896797,942.098,354.1198232876059,0.7126666666666667,0.09839503451590072,1000
pud,equalize,354,0.014076105197897017,0.001,1000,90,160,1.7777777777777777,0.7245833333333334,0.17521504688472353,159127729,0.7232000000000001,0.0964503375104384,900.062,337.16192893374307,0.6813888888888889,0.11869948594254624,1000
pud,equalize,355,0.08373833689031017,0.001,1000,90,160,1.7777777777777777,0.7009722222222222,0.16344935229148133,2262304552,0.7409555555555555,0.08779031684830006,919.943,351.13627901063916,0.6012555555555555,0.07209075840784436,1000
pud,equalize,356,0.08959762735714935,0.001,1000,90,160,1.7777777777777777,0.6968055555555556,0.17377317193037206,2741885684,0.7770111111111111,0.08331293191859104,1023.868,374.65875641676894,0.7032666666666667,0.11693848141478541,1000
pud,equalize,357,0.021600702133426943,0.001,1000,90,160,1.7777777777777777,0.7123611111111111,0.16233014258525538,256192423,0.7303222222222222,0.09026268424427561,920.145,336.4389709236374,0.6906888888888889,0.11404087370952565,1000
pud,equalize,358,0.0018819374197577288,0.001,1000,90,160,1.7777777777777777,0.7245833333333334,0.16390694750343873,1241311844,0.7286777777777778,0.09473558728463578,920.781,345.9207108242828,0.6923444444444444,0.11590177199515034,1000
pud,equalize,359,0.040969317498541574,0.001,1000,90,160,1.7777777777777777,0.71,0.15539063336362957,4092005,0.7379333333333333,0.09408973410127393,910.838,342.47522689537294,0.665511111111111,0.11528002880202695,1000
pud,equalize,360,0.05675788296748651,0.001,1000,90,160,1.7777777777777777,0.6966666666666667,0.17016303108836184,3950541670,0.7485222222222222,0.09823282589412193,965.545,329.4078862603787,0.6975111111111111,0.12920318052168314,1000
pud,equalize,361,0.06718526319062829,0.001,1000,90,160,1.7777777777777777,0.7101388888888889,0.1674714700695093,138997616,0.7372111111111112,0.09052902309503322,913.372,343.4136639106844,0.6786666666666666,0.11248708682656607,1000
pud,equalize,362,0.05253444107487797,0.001,1000,90,160,1.7777777777777777,0.7002777777777778,0.1648930954934504,638018313,0.7970444444444444,0.07835103737601314,1029.233,391.18553249300015,0.7721,0.09712553242098812,1000
pud,equalize,363,0.02933325512083841,0.001,1000,90,160,1.7777777777777777,0.7088888888888889,0.16383139282649087,425470482,0.7431111111111111,0.09124179857141838,934.741,343.53161410398434,0.6991777777777778,0.1160926044218296,1000
pud,equalize,364,0.09505127178483255,0.001,1000,90,160,1.7777777777777777,0.6986111111111111,0.16643306898862453,4045241007,0.7700111111111111,0.09327966570644383,980.775,366.29448538713353,0.6851777777777778,0.1437632887486712,1000
pud,equalize,365,0.018599484975740266,0.001,1000,90,160,1.7777777777777777,0.7181944444444445,0.16790587228452725,2442747352,0.7323444444444445,0.09516875293908414,906.733,338.6356357573797,0.6939222222222222,0.11515700833500071,1000
pud,equalize,366,0.08701967100606672,0.001,1000,90,160,1.7777777777777777,0.7120833333333334,0.17250020223876433,767435409,0.8040555555555555,0.07778315995804932,986.471,400.27029801181914,0.7568666666666667,0.1092594436242599,1000
pud,equalize,367,0.08423229855064404,0.001,1000,90,160,1.7777777777777777,0.7002777777777778,0.15853139595896182,351422487,0.7444111111111111,0.09032662137021284,967.306,364.7380377753328,0.5894333333333333,0.08433487717018257,1000
pud,equalize,368,0.009357308671340403,0.001,1000,90,160,1.7777777777777777,0.7241666666666666,0.16618505790289415,3087045592,0.7318111111111111,0.10247028011308744,904.748,325.3407430604031,0.6846777777777778,0.1284787843676943,1000
pud,equalize,369,0.09406876518116158,0.001,1000,90,160,1.7777777777777777,0.7023611111111111,0.16157889667487987,1080965002,0.7636888888888889,0.08732792459074531,960.576,361.53799239352975,0.6487777777777778,0.11864560878594661,1000
pud,equalize,370,0.05389913275646707,0.001,1000,90,160,1.7777777777777777,0.7041666666666667,0.1709639806453532,2521802453,0.7334111111111111,0.10337963032072231,922.849,331.3538404282745,0.5592444444444444,0.07385333811086685,1000
pud,equalize,371,0.09017344999282208,0.001,1000,90,160,1.7777777777777777,0.6881944444444444,0.16881873454680474,1479027102,0.7946888888888889,0.07575790225171716,998.457,368.4670244392286,0.7559777777777777,0.10363966515064692,1000
pud,equalize,372,0.09302307707786829,0.001,1000,90,160,1.7777777777777777,0.6961111111111111,0.17148985149888143,994538208,0.7734666666666667,0.07180496493994731,983.131,364.90937051230657,0.7559444444444444,0.09139483900551362,1000
pud,equalize,373,0.05491110874529538,0.001,1000,90,160,1.7777777777777777,0.7,0.1674794474467677,1425378071,0.7781111111111111,0.07689418173256099,974.355,375.49393959646494,0.7407444444444444,0.10281815467589199,1000
pud,equalize,374,0.016122831878626478,0.001,1000,90,160,1.7777777777777777,0.7216666666666667,0.15494053172525948,3329465577,0.7389444444444444,0.09671246471730462,902.591,330.00031200731456,0.6016777777777778,0.0768613077145227,1000
pud,equalize,375,0.09532679059609138,0.001,1000,90,160,1.7777777777777777,0.67125,0.17263332648953564,4054048215,0.7476333333333334,0.10517371240660056,963.889,346.0142230046643,0.689988888888889,0.13804613585505898,1000
pud,equalize,376,0.03481253949417471,0.001,1000,90,160,1.7777777777777777,0.71875,0.16165553908372965,4020737614,0.7587222222222222,0.09091899238749296,939.789,363.7162245088484,0.7278888888888889,0.11096748586284723,1000
pud,equalize,377,0.06725617867748898,0.001,1000,90,160,1.7777777777777777,0.6933333333333334,0.17312530350499047,4204813035,0.7852222222222222,0.08332098673969072,991.244,380.6256880169525,0.7273888888888889,0.11320831099010702,1000
