source_id,source_label,target_stat,target_label,targeted_predictor,contrast_mode,contrast_label,low_target_value,high_target_value,target_difference_raw_units,observed_min,observed_max,observed_q10,observed_q90,observed_median,within_observed_range,within_q10_q90_range,predicted_low_share_correct,predicted_high_share_correct,delta_share_correct,delta_percentage_points,delta_percentage_points_ci_low,delta_percentage_points_ci_high,predicted_low_share_correct_ci_low,predicted_low_share_correct_ci_high,predicted_high_share_correct_ci_low,predicted_high_share_correct_ci_high,relative_percent_change,n_obs
ego_network,Ego Depletion,density,Density,sa_achieved_density,q10_q90,10th to 90th percentile,0.0051919558347128,0.0180391753067253,0.012847219472012499,0.0035484305323437,0.0196827006090944,0.0051919558347128,0.0180391753067253,0.011595764061052,True,True,0.8958184841818306,0.982116803705249,0.08629831952341838,8.629831952341839,7.6707584337031784,9.614858810298006,0.8868775383554105,0.9042649705333146,0.9779936656310884,0.985428089001143,9.633460466294853,3934
pud_network,Peptic Ulcer,density,Density,sa_achieved_density,q10_q90,10th to 90th percentile,0.015867665418227195,0.031960049937578,0.016092384519350803,0.0139825218476903,0.0339575530586766,0.015867665418227195,0.031960049937578,0.0239700374531835,True,True,0.6837152855132506,0.7729367163969117,0.08922143088366119,8.92214308836612,7.925252422020051,9.959977730080482,0.6756909203758553,0.69154003191639,0.7673566313020808,0.7783742731766684,13.049500687509784,2718
tobacco_network,Tobacco,density,Density,sa_achieved_density,q10_q90,10th to 90th percentile,0.0065960207612456,0.0229358900422914,0.0163398692810458,0.0046496539792387,0.025026432141484,0.0065960207612456,0.0229358900422914,0.0147419261822376,True,True,0.7524834372144469,0.8993944553767289,0.14691101816228203,14.691101816228203,14.15014089014278,15.226340241218104,0.7480282219655155,0.756726115073366,0.8966472965283736,0.902128189012403,19.523488610741936,3383
ego_network,Ego Depletion,degree_gini,Degree gini,sa_achieved_degree_gini,q10_q90,10th to 90th percentile,0.4754222703329969,0.920248708905788,0.44482643857279114,0.4227454909140453,0.9683908143366192,0.4754222703329969,0.920248708905788,0.6979086951187523,True,True,0.9398057248683273,0.95603779832099,0.016232073452662754,1.6232073452662754,1.1969485068169556,2.029362676898452,0.9372804642637591,0.942387337435238,0.9526469725756271,0.9591691078800914,1.7271732894516,3537
pud_network,Peptic Ulcer,degree_gini,Degree gini,sa_achieved_degree_gini,q10_q90,10th to 90th percentile,0.2875000000000001,0.8467500000000022,0.5592500000000021,0.2243055555555555,0.9109722222222224,0.2875000000000001,0.8467500000000022,0.5711111111111111,True,True,0.7012453569586442,0.7229556963929201,0.021710339434275916,2.1710339434275916,0.6659221184604838,3.5616293172307842,0.693560605480632,0.7092204487388412,0.7133733382958991,0.7317967970612568,3.0959690811266594,3444
tobacco_network,Tobacco,degree_gini,Degree gini,sa_achieved_degree_gini,q10_q90,10th to 90th percentile,0.3224553115172264,0.8635017075800782,0.5410463960628518,0.263910513231282,0.9224705150331802,0.3224553115172264,0.8635017075800782,0.5924979095165563,True,True,0.813787334331219,0.837208911707002,0.023421577375782987,2.3421577375782987,1.7732973176270168,2.951192117817886,0.8104135664375016,0.8170882858336038,0.833141453914873,0.8413859371283104,2.8780955893140225,3060
ego_network,Ego Depletion,clustering,Clustering,sa_achieved_clustering,q10_q90,10th to 90th percentile,0.1462701698065388,0.4926919631951795,0.34642179338864065,0.1078224496274579,0.531045436009701,0.1462701698065388,0.4926919631951795,0.3181769050621509,True,True,0.9609716967200348,0.9589296040270421,-0.002042092692992714,-0.2042092692992714,-0.6963377379405662,0.23690452552101957,0.9570205042958541,0.9643169105004782,0.9545134597828782,0.962813655496899,-0.21250289680359025,2529
pud_network,Peptic Ulcer,clustering,Clustering,sa_achieved_clustering,q10_q90,10th to 90th percentile,0.1506849315068493,0.5919117647058824,0.44122683319903305,0.0943396226415094,0.647887323943662,0.1506849315068493,0.5919117647058824,0.3653846153846153,True,True,0.7292556718270075,0.689960630018603,-0.039295041808404485,-3.9295041808404485,-4.887166838837465,-2.9990969677887516,0.7232615247497679,0.7351704835599401,0.6840933568033054,0.6960311606417462,-5.388376577169218,3838
tobacco_network,Tobacco,clustering,Clustering,sa_achieved_clustering,q10_q90,10th to 90th percentile,0.1171072953574997,0.481198003327787,0.3640907079702873,0.0765933123749642,0.5227194689252603,0.1171072953574997,0.481198003327787,0.2935762584522915,True,True,0.8388353309476249,0.8061521854068339,-0.03268314554079099,-3.268314554079099,-3.9381630124550417,-2.557472704441459,0.8348870973221306,0.8427523529682367,0.8014175899822144,0.8109666738047783,-3.8962528561915843,3557
