network,method,variant_index,n_runs,build_sec,run_sec,sec_per_run,total_steps,num_cores
pud,equalize,407,1000,0.0005176067352294,3.5768747329711914,0.0035768747329711,951845,60
pud,equalize,408,1000,0.0006022453308105,3.5555708408355717,0.0035555708408355,917346,60
pud,equalize,409,1000,0.0005595684051513,3.5236377716064453,0.0035236377716064,931908,60
pud,equalize,410,1000,0.0005466938018798,3.595144510269165,0.0035951445102691,898983,60
pud,equalize,411,1000,0.0005812644958496,3.4533581733703613,0.0034533581733703,899529,60
pud,equalize,412,1000,0.0005817413330078,3.606276750564575,0.0036062767505645,957893,60
pud,equalize,413,1000,0.0006933212280273,3.628815889358521,0.0036288158893585,963825,60
pud,equalize,414,1000,0.0005347728729248,3.800681114196777,0.0038006811141967,980582,60
pud,equalize,415,1000,0.000605821609497,3.459591627120972,0.0034595916271209,908204,60
pud,equalize,416,1000,0.0006468296051025,3.721457004547119,0.0037214570045471,981046,60
pud,equalize,417,1000,0.0008094310760498,3.5623605251312256,0.0035623605251312,940797,60
pud,equalize,418,1000,0.0005803108215332,3.566884756088257,0.0035668847560882,909574,60
pud,equalize,419,1000,0.000544786453247,3.5268595218658447,0.0035268595218658,896820,60
pud,equalize,420,1000,0.0005137920379638,3.465067148208618,0.0034650671482086,904271,60
pud,equalize,421,1000,0.0009160041809082,3.589935064315796,0.0035899350643157,960134,60
pud,equalize,422,1000,0.0005874633789062,3.760993242263794,0.0037609932422637,1000019,60
pud,equalize,423,1000,0.0005557537078857,3.619439125061035,0.003619439125061,958955,60
pud,equalize,424,1000,0.0005435943603515,3.708392381668091,0.003708392381668,980126,60
pud,equalize,425,1000,0.0005748271942138,3.5467541217803955,0.0035467541217803,921058,60
pud,equalize,426,1000,0.0005378723144531,3.502558708190918,0.0035025587081909,912831,60
pud,equalize,427,1000,0.0005559921264648,3.6186676025390634,0.003618667602539,954639,60
pud,equalize,428,1000,0.0008058547973632,3.47623062133789,0.0034762306213378,904030,60
pud,equalize,429,1000,0.0005567073822021,3.665996789932251,0.0036659967899322,960541,60
pud,equalize,430,1000,0.0005767345428466,3.6313204765319824,0.0036313204765319,952559,60
pud,equalize,431,1000,0.0005011558532714,3.596776962280273,0.0035967769622802,943365,60
pud,equalize,432,1000,0.0005698204040527,3.426778078079224,0.0034267780780792,898978,60
pud,equalize,433,1000,0.0010478496551513,3.486545324325561,0.0034865453243255,915773,60
pud,equalize,434,1000,0.0005335807800292,3.413513422012329,0.0034135134220123,884255,60
pud,equalize,435,1000,0.0006718635559082,3.5238401889801025,0.0035238401889801,933802,60
pud,equalize,436,1000,0.0005319118499755,3.4324259757995605,0.0034324259757995,899099,60
pud,equalize,437,1000,0.0006172657012939,3.441002130508423,0.0034410021305084,897954,60
pud,equalize,438,1000,0.0006139278411865,3.4988157749176025,0.0034988157749176,938935,60
pud,equalize,439,1000,0.0005626678466796,3.70450210571289,0.0037045021057128,987429,60
