network,method,variant_index,n_runs,build_sec,run_sec,sec_per_run,total_steps,num_cores
pud,equalize,449,1000,0.0006098747253417969,10.551376104354858,0.010551376104354858,3421907,60
pud,equalize,450,1000,0.0006499290466308594,9.299205303192139,0.00929920530319214,2921405,60
pud,equalize,451,1000,0.0005972385406494141,9.368303060531616,0.009368303060531616,3016486,60
pud,equalize,452,1000,0.0005519390106201172,9.06818151473999,0.00906818151473999,2894290,60
pud,equalize,453,1000,0.0006103515625,9.256584644317627,0.009256584644317627,2943146,60
pud,equalize,454,1000,0.000606536865234375,9.538877964019775,0.009538877964019775,3082596,60
pud,equalize,455,1000,0.0006463527679443359,8.776873350143433,0.008776873350143433,2927437,60
pud,equalize,456,1000,0.0005419254302978516,10.590391397476196,0.010590391397476197,3325766,60
pud,equalize,457,1000,0.0006492137908935547,8.77207064628601,0.00877207064628601,2804258,60
pud,equalize,458,1000,0.0006337165832519531,11.763181209564209,0.011763181209564209,3804057,60
pud,equalize,459,1000,0.0005731582641601562,8.49516248703003,0.00849516248703003,2792982,60
pud,equalize,460,1000,0.0005097389221191406,9.971484899520874,0.009971484899520874,3262875,60
pud,equalize,461,1000,0.0005409717559814453,10.960884809494019,0.01096088480949402,3296104,60
pud,equalize,462,1000,0.0006318092346191406,9.631309270858765,0.009631309270858765,3124482,60
pud,equalize,463,1000,0.0006961822509765625,8.679330825805664,0.008679330825805664,2817242,60
pud,equalize,464,1000,0.0005884170532226562,9.875457525253296,0.009875457525253296,3041882,60
pud,equalize,465,1000,0.0006184577941894531,9.309914112091064,0.009309914112091065,3045129,60
pud,equalize,466,1000,0.0006184577941894531,10.028818368911743,0.010028818368911743,3136774,60
pud,equalize,467,1000,0.000568389892578125,10.763145446777344,0.010763145446777344,3598210,60
pud,equalize,468,1000,0.0005376338958740234,9.73478889465332,0.00973478889465332,3170508,60
pud,equalize,469,1000,0.00055694580078125,9.621227025985718,0.009621227025985718,3068511,60
pud,equalize,470,1000,0.0006449222564697266,9.256875276565552,0.009256875276565551,3062840,60
pud,equalize,471,1000,0.0006818771362304688,9.82869839668274,0.009828698396682739,3115267,60
pud,equalize,472,1000,0.000545501708984375,9.022355794906616,0.009022355794906615,2982205,60
pud,equalize,473,1000,0.0006425380706787109,8.960132360458374,0.008960132360458374,2957182,60
pud,equalize,474,1000,0.0006687641143798828,8.90323281288147,0.00890323281288147,2919234,60
pud,equalize,475,1000,0.0005404949188232422,9.584739208221436,0.009584739208221435,2984417,60
pud,equalize,476,1000,0.0005269050598144531,9.259505271911621,0.009259505271911621,3065051,60
pud,equalize,477,1000,0.0005800724029541016,9.376025676727295,0.009376025676727295,3094228,60
pud,equalize,478,1000,0.0006287097930908203,8.753629446029663,0.008753629446029663,2840178,60
pud,equalize,479,1000,0.0006160736083984375,9.941473722457886,0.009941473722457886,3298090,60
pud,equalize,480,1000,0.0005800724029541016,9.685070514678955,0.009685070514678954,3082450,60
pud,equalize,481,1000,0.0006358623504638672,9.04303526878357,0.00904303526878357,2919248,60
pud,equalize,482,1000,0.0006728172302246094,9.910154104232788,0.009910154104232788,3327053,60
pud,equalize,483,1000,0.0005733966827392578,10.067185878753662,0.010067185878753663,3294695,60
pud,equalize,484,1000,0.0005793571472167969,10.050360441207886,0.010050360441207886,3320066,60
pud,equalize,485,1000,0.0005598068237304688,10.24732255935669,0.010247322559356689,3387398,60
pud,equalize,486,1000,0.0006825923919677734,9.957310676574707,0.009957310676574706,3325456,60
pud,equalize,487,1000,0.0006952285766601562,9.64601445198059,0.009646014451980591,3043970,60
pud,equalize,488,1000,0.0005419254302978516,9.275957345962524,0.009275957345962524,3065598,60
pud,equalize,489,1000,0.0006704330444335938,9.17697024345398,0.009176970243453979,2980758,60
pud,equalize,490,1000,0.0005934238433837891,10.265501499176025,0.010265501499176025,3268205,60
pud,equalize,491,1000,0.0006015300750732422,10.121313333511353,0.010121313333511352,3318827,60
pud,equalize,492,1000,0.0005278587341308594,8.64176869392395,0.00864176869392395,2830288,60
pud,equalize,493,1000,0.0006051063537597656,9.452318906784058,0.009452318906784057,3106397,60
pud,equalize,494,1000,0.0006754398345947266,10.07231593132019,0.010072315931320191,3245644,60
pud,equalize,495,1000,0.0006959438323974609,8.513124942779541,0.00851312494277954,2805764,60
pud,equalize,496,1000,0.0005643367767333984,10.070861577987671,0.01007086157798767,3364938,60
