network,method,variant_index,n_runs,build_sec,run_sec,sec_per_run,total_steps,num_cores
pud,equalize,0,8,0.00028324127197265625,0.7413561344146729,0.0926695168018341,426,8
pud,equalize,1,8,0.0002760887145996094,0.7691750526428223,0.09614688158035278,442,8
pud,equalize,2,8,0.00030517578125,0.7683980464935303,0.09604975581169128,420,8
