network,method,variant_index,proportion_edges,uncertainty,n_experiments,n_agents,n_edges,average_degree,degree_gini_coefficient,approx_average_clustering_coefficient,variation_seed,mean_share_of_correct_agents_at_convergence,std_share_of_correct_agents_at_convergence,mean_convergence_step,std_convergence_step,mean_proportion_reached_by_truth,std_proportion_reached_by_truth,n_runs
tobacco,equalize,0,0.05207109093381196,0.01,1000,289,1229,4.252595155709343,0.7420667209113101,0.23529321351859359,1183105679,0.923840830449827,0.01584490571039057,174.851,45.83356318806685,0.907356401384083,0.02170746850762921,1000
tobacco,equalize,1,0.020073986741149352,0.01,1000,289,1229,4.252595155709343,0.7532497515351328,0.23514304705151676,4189262771,0.9224048442906575,0.015342435315704948,177.076,46.99102446617205,0.9102595155709342,0.019279853545364396,1000
tobacco,equalize,2,0.05641586331839202,0.01,1000,289,1229,4.252595155709343,0.7340651667741236,0.23540276024566018,3409914062,0.9218858131487889,0.016201865343205474,174.215,45.36651734369631,0.8954809688581316,0.020295221156606025,1000
tobacco,equalize,3,0.05456872670089235,0.01,1000,289,1229,4.252595155709343,0.7371058699648911,0.23510819476749573,513907705,0.9243806228373702,0.015215481515337033,174.196,48.05079044576129,0.9108096885813148,0.01930254508048118,1000
tobacco,equalize,4,0.021179175895607718,0.01,1000,289,1229,4.252595155709343,0.7527598604655091,0.23639134095086878,451714685,0.918930795847751,0.01703012183673667,171.714,43.449742048533324,0.9000276816608997,0.022380929956018328,1000
tobacco,equalize,5,0.07205546172475719,0.01,1000,289,1229,4.252595155709343,0.7353490192324477,0.23586797979131066,3269649398,0.927401384083045,0.01542123405744255,176.2,47.423105665392164,0.9081557093425605,0.019937928952417684,1000
tobacco,equalize,6,0.020785937239361542,0.01,1000,289,1229,4.252595155709343,0.7498880852297842,0.23901593437686147,1978943729,0.9176089965397924,0.016811369413104037,175.676,46.527430896470385,0.8964013840830449,0.023144920087049575,1000
tobacco,equalize,7,0.05957692401765661,0.01,1000,289,1229,4.252595155709343,0.7361992899394957,0.2338458076067517,1650662510,0.9257093425605536,0.015441606330951716,175.324,45.918553304057156,0.9120069204152249,0.018744122035976696,1000
tobacco,equalize,8,0.04454590036046893,0.01,1000,289,1229,4.252595155709343,0.7394089210853059,0.2358357471495248,2544603734,0.9250034602076124,0.015483703274149408,173.372,46.97787283963093,0.9109377162629757,0.01920202446975839,1000
tobacco,equalize,9,0.032731697290414453,0.01,1000,289,1229,4.252595155709343,0.7471458214262587,0.23745759508710018,3637826565,0.9213667820069203,0.01634217653446025,175.065,46.46253913146097,0.894159169550173,0.019739809904745786,1000
tobacco,equalize,10,0.086645766855952,0.01,1000,289,1229,4.252595155709343,0.7278260943012155,0.23605642328443638,680203429,0.9229723183391003,0.016464014898403604,175.487,45.93214117143451,0.8990242214532872,0.019447001695869236,1000
tobacco,equalize,11,0.0832174855275934,0.01,1000,289,1229,4.252595155709343,0.7227807793772753,0.23386285928171802,3021768530,0.922522491349481,0.016101596708499866,172.762,43.51297202828987,0.9070173010380623,0.0216440737303276,1000
tobacco,equalize,12,0.051200375483135024,0.01,1000,289,1229,4.252595155709343,0.7423933149577258,0.2369321618303552,2721067937,0.9319100346020762,0.013801077958165743,174.829,45.885414133798875,0.9207162629757786,0.017200448461347703,1000
tobacco,equalize,13,0.09749426115399817,0.01,1000,289,1229,4.252595155709343,0.7245995703599011,0.23504808926955104,346899814,0.9349896193771626,0.014530684746716902,172.149,42.39046768733216,0.9156643598615917,0.024583148502654834,1000
