network,method,variant_index,proportion_edges,uncertainty,n_experiments,n_agents,n_edges,average_degree,degree_gini_coefficient,approx_average_clustering_coefficient,variation_seed,mean_share_of_correct_agents_at_convergence,std_share_of_correct_agents_at_convergence,mean_convergence_step,std_convergence_step,mean_proportion_reached_by_truth,std_proportion_reached_by_truth,n_runs
pud,equalize,0,0.000364057372896931,0.1,1000,90,160,1.7777777777777777,0.7245833333333334,0.1639069475034387,3955680683,0.9,0.023002185311411828,53.25,3.1509635714446826,0.7833333333333333,0.09334089160628037,8
pud,equalize,1,0.014705374903521008,0.1,1000,90,160,1.7777777777777777,0.7240277777777777,0.1584983975918196,3807228879,0.8916666666666667,0.05100402861288773,55.25,7.61108214569856,0.7597222222222222,0.11345737065483362,8
pud,equalize,2,0.012227549200999922,0.1,1000,90,160,1.7777777777777777,0.7213888888888889,0.17377026320008773,2942006816,0.8847222222222222,0.038000046412298795,52.5,1.0690449676496983,0.8,0.09668217354184797,8
tobacco,equalize,0,0.03547400306836703,0.1,1000,289,1229,4.252595155709343,0.7509467004147181,0.23592358631365887,2300924116,0.9377162629757786,0.012268584919417557,53.375,3.50255009141299,0.9143598615916955,0.01566675629435537,8
tobacco,equalize,1,0.027215691320581582,0.1,1000,289,1229,4.252595155709343,0.7487675297946681,0.2356556211064924,1233274233,0.9290657439446367,0.01396386247338167,62.125,22.31231242418154,0.8948961937716263,0.023243994537274066,8
tobacco,equalize,2,0.03648979606263997,0.1,1000,289,1229,4.252595155709343,0.7435476559838505,0.23588352457123882,647433499,0.9355536332179931,0.018856204012931258,55.875,6.621124203206409,0.9204152249134948,0.028110859531612343,8
ego,equalize,0,0.024753664912894602,0.1,1000,503,2933,5.831013916500994,0.9158767138051337,0.5936789222036565,446975571,0.9987574552683897,0.001821322825671805,52.125,0.35355339059327395,0.625,0.5175491695067657,8
ego,equalize,1,0.09966538584407461,0.1,1000,503,2933,5.831013916500994,0.9008722977511677,0.5928954921224855,4011797818,0.9992544731610338,0.0014791725827889794,52.625,1.4078859531733583,0.75,0.4629100498862757,8
ego,equalize,2,0.07038247335179725,0.1,1000,503,2933,5.831013916500994,0.9070540954748835,0.5856248042357999,118399924,0.999751491053678,0.0007028894445194514,52.625,0.7440238091428447,0.875,0.3535533905932738,8
