network,method,variant_index,n_runs,build_sec,run_sec,sec_per_run,total_steps,num_cores
pud,equalize,0,1000,0.0005698204040527344,1.4683611392974854,0.0014683611392974853,145822,60
pud,equalize,1,1000,0.0005826950073242188,1.4495463371276855,0.0014495463371276855,146538,60
pud,equalize,2,1000,0.0005624294281005859,1.4609689712524414,0.0014609689712524413,146134,60
pud,equalize,3,1000,0.0006117820739746094,1.423473596572876,0.001423473596572876,142856,60
pud,equalize,4,1000,0.0005893707275390625,1.4368524551391602,0.00143685245513916,145538,60
pud,equalize,5,1000,0.0005781650543212891,1.451894760131836,0.001451894760131836,144967,60
pud,equalize,6,1000,0.0005736351013183594,1.4250471591949463,0.0014250471591949463,144651,60
pud,equalize,7,1000,0.0009837150573730469,1.4513280391693115,0.0014513280391693115,142421,60
pud,equalize,8,1000,0.0005342960357666016,1.4299254417419434,0.0014299254417419434,143867,60
pud,equalize,9,1000,0.0005815029144287109,1.4734928607940674,0.0014734928607940674,145043,60
pud,equalize,10,1000,0.0006017684936523438,1.4288768768310547,0.0014288768768310547,145513,60
pud,equalize,11,1000,0.0005333423614501953,1.5044443607330322,0.0015044443607330322,144890,60
pud,equalize,12,1000,0.0005996227264404297,1.4459450244903564,0.0014459450244903565,143568,60
pud,equalize,13,1000,0.0005929470062255859,1.4350721836090088,0.0014350721836090088,144684,60
pud,equalize,14,1000,0.0005276203155517578,1.47635817527771,0.00147635817527771,142947,60
pud,equalize,15,1000,0.0005686283111572266,1.4359822273254395,0.0014359822273254394,144566,60
pud,equalize,16,1000,0.0005626678466796875,1.4654347896575928,0.0014654347896575928,142533,60
pud,equalize,17,1000,0.0005288124084472656,1.4383447170257568,0.0014383447170257567,143654,60
pud,equalize,18,1000,0.0006196498870849609,1.5351898670196533,0.0015351898670196533,146923,60
pud,equalize,19,1000,0.0005571842193603516,1.4482660293579102,0.0014482660293579101,144280,60
pud,equalize,20,1000,0.0005447864532470703,1.432772159576416,0.001432772159576416,145542,60
pud,equalize,21,1000,0.0005919933319091797,1.4497733116149902,0.0014497733116149902,144047,60
pud,equalize,22,1000,0.0005636215209960938,1.4937546253204346,0.0014937546253204347,145261,60
pud,equalize,23,1000,0.0005578994750976562,1.4793691635131836,0.0014793691635131836,145028,60
pud,equalize,24,1000,0.0005850791931152344,1.4497325420379639,0.0014497325420379638,144787,60
pud,equalize,25,1000,0.0006055831909179688,1.4592907428741455,0.0014592907428741455,144389,60
pud,equalize,26,1000,0.0005767345428466797,1.4415521621704102,0.0014415521621704102,143471,60
pud,equalize,27,1000,0.0005545616149902344,1.4406232833862305,0.0014406232833862305,144085,60
pud,equalize,28,1000,0.0005941390991210938,1.4373021125793457,0.0014373021125793457,142974,60
pud,equalize,29,1000,0.0008742809295654297,1.4319024085998535,0.0014319024085998535,143952,60
pud,equalize,30,1000,0.0005483627319335938,1.4385309219360352,0.0014385309219360353,145003,60
pud,equalize,31,1000,0.0006082057952880859,1.4344384670257568,0.0014344384670257567,146899,60
pud,equalize,32,1000,0.0005397796630859375,1.4309403896331787,0.0014309403896331787,144291,60
pud,equalize,33,1000,0.0005750656127929688,1.4161176681518555,0.0014161176681518554,143801,60
