randomized,unique_id,n_agents,uncertainty,n_experiments,p_rewiring,average_degree,degree_gini_coefficient,approx_average_clustering_coefficient,avg_path_length,degree_entropy,reachability_dominator_set_size,reachability_dominator_set_ratio,condensation_graph_size,condensation_graph_ratio,proportion_edges,parameter_random_seed,share_of_correct_agents_at_convergence,convergence_step,init_agents_alphas_betas,degree_centrality_vector,simulation_seed
True,2bde6f1a2ac443c39ed1766b3975c64c,5493,0.0001201992089351,5571,0.0138992696505209,4.088112142727107,0.72265282607634,0.117195952138906,5494,2.358797078204746,1025,0.1866011287092663,3683,0.6704897141816858,0.0138992696505209,271791995,0.6473693792099036,472,here goes the list of initial alphas and betas,here goes the degree centrality vector,3759371768
True,b2798d9148864966bd3b78549dcf33fb,5493,0.000985735916452,8012,0.5813379373180495,6.0808301474604045,0.7164013513919928,0.1171699779255355,5494,2.6710575971489683,817,0.1487347533224103,3350,0.6098671035863826,0.5813379373180495,3082950473,0.8880393227744402,180,here goes the list of initial alphas and betas,here goes the degree centrality vector,2498535273
True,d0ba2fada94d408397af980c1c5e9799,5493,0.0006363784432497,7061,0.8700011002124609,6.705443291461861,0.710571228322278,0.117227696891484,5494,2.747637976054255,699,0.1272528672856362,3295,0.599854360094666,0.8700011002124609,3215861514,0.8827598762060804,238,here goes the list of initial alphas and betas,here goes the degree centrality vector,4014700122
True,d65e55bc66a346859b41975a5c81dec1,5493,0.0007218630126027,6601,0.7512417768487735,6.501729473875842,0.7143712594812719,0.117238722355009,5494,2.721081389155665,764,0.1390861095940287,3320,0.6044056071363554,0.7512417768487735,2665527782,0.886400873839432,237,here goes the list of initial alphas and betas,here goes the degree centrality vector,473893739
True,4697b04405f1487db2c7dbd0b24f78a0,5493,6.48321554324996e-05,2608,0.0116324471844098,4.080466047697069,0.7227866006803665,0.1171721328714906,5494,2.354625620190077,1023,0.1862370289459312,3680,0.669943564536683,0.0116324471844098,4231002668,0.5854724194429274,1167,here goes the list of initial alphas and betas,here goes the degree centrality vector,2673974090
True,2a27bcae1553475baa08bfa8e906e722,5493,0.0002967544377782,8608,0.1535773179561362,4.635900236664846,0.7229844856540368,0.117239453337333,5494,2.4570328918186464,985,0.1793191334425632,3587,0.6530129255415984,0.1535773179561362,821328300,0.7671582013471692,309,here goes the list of initial alphas and betas,here goes the degree centrality vector,154754858
True,9082e073ebe9451e9288408a6203453a,5493,7.735700323841343e-05,8397,0.7360096092750462,6.459675951210632,0.7158189957186954,0.1171628968500564,5494,2.7159303476606174,765,0.1392681594756963,3322,0.6047697068996906,0.7360096092750462,1978260202,0.6528308756599308,381,here goes the list of initial alphas and betas,here goes the degree centrality vector,1453055489
True,cd7412a27ba443c58585de5e80218572,5493,0.0005182585794984,8381,0.4056534732451163,5.54469324594939,0.7195636784897357,0.1172286842287488,5494,2.595694597071652,874,0.1591115965774622,3413,0.62133624613144,0.4056534732451163,3487492746,0.8621882395776442,297,here goes the list of initial alphas and betas,here goes the degree centrality vector,352772641
True,d002774389ec4ba09f33883b3e9b9113,5493,0.0007229114120331,6008,0.6396356263690648,6.25395958492627,0.7151530371357965,0.1171637953485846,5494,2.693475099500756,789,0.1436373566357182,3343,0.6085927544147096,0.6396356263690648,581869611,0.8643728381576552,219,here goes the list of initial alphas and betas,here goes the degree centrality vector,958087156
True,3d39d24aee454ada89f0e51446509553,5493,0.0006588198555937,5850,0.2974837294468593,5.161660294920808,0.7201507041448385,0.1171947214615148,5494,2.545456534010055,918,0.1671217913708356,3484,0.634261787729838,0.2974837294468593,1306102932,0.8740214818860368,268,here goes the list of initial alphas and betas,here goes the degree centrality vector,2331920375
True,88a1f4db1d064b67b1306353423d8f60,5493,0.0002854083347785,2461,0.2842326674818507,5.121973420717277,0.721269582939477,0.1171699239454199,5494,2.535614780042847,926,0.1685781904241762,3462,0.6302566903331512,0.2842326674818507,2033261703,0.7591480065537958,493,here goes the list of initial alphas and betas,here goes the degree centrality vector,3121420703
True,956c966168b54aed97becc395ebee609,5493,0.000345076257435,1738,0.1819245724493702,4.736027671582013,0.7211264041642432,0.1173046625250531,5494,2.47756727767298,954,0.1736755871108684,3540,0.6444565811032222,0.1819245724493702,3906552108,0.7717094483888586,882,here goes the list of initial alphas and betas,here goes the degree centrality vector,1885078208
True,2882d13562b64047bc12fb98ed4c480b,5493,0.0001208754364754,1272,0.7843958934350576,6.567631531039505,0.7122796086753117,0.1172067089473814,5494,2.7327412893274867,743,0.1352630620790096,3308,0.6022210085563444,0.7843958934350576,3283275780,0.6775896595667212,907,here goes the list of initial alphas and betas,here goes the degree centrality vector,1375102779
True,3cabcdf338424ea38554341d6d7d904f,5493,0.0006183516640959,9391,0.5118068567386845,5.856726743127617,0.7187342456697143,0.1171724092627738,5494,2.639426406693627,847,0.1541962497724376,3395,0.6180593482614236,0.5118068567386845,1468731117,0.869652284726015,193,here goes the list of initial alphas and betas,here goes the degree centrality vector,3334639227
True,99349eedc8444284acfff63596947b78,5493,0.0006808441136877,4264,0.1516479964703498,4.6264336428181325,0.7236275838387415,0.1171844018055996,5494,2.454547474706067,965,0.1756781358092117,3533,0.6431822319315492,0.1516479964703498,85796096,0.8417986528308756,322,here goes the list of initial alphas and betas,here goes the degree centrality vector,588902772
True,99cbe2e37a07491e909114d78ac3b390,5493,0.0003703141775277,5055,0.4652857798317396,5.726196977971965,0.7166121159468948,0.1171756021935747,5494,2.6234997342620034,856,0.1558346987074458,3360,0.6116876024030584,0.4652857798317396,2723062811,0.8143091206990716,409,here goes the list of initial alphas and betas,here goes the degree centrality vector,2713595365
True,1bb45145b333493ba9adf1fe347350f3,5493,0.0005423160307305,9108,0.5825851088726395,6.071545603495358,0.7156781782771461,0.1171679980176398,5494,2.669944861138637,811,0.1476424540324049,3372,0.6138722009830694,0.5825851088726395,4104130962,0.8632805388676498,209,here goes the list of initial alphas and betas,here goes the degree centrality vector,821198731
True,e16a4ad1e5de40fc90a5ab2e0a7b6c1f,5493,0.0007623817468001,2817,0.445385865860507,5.6792281085017295,0.7197248350702535,0.1171692348900775,5494,2.613916474289572,864,0.1572910977607864,3388,0.6167849990897506,0.445385865860507,2063525682,0.8669215365010012,346,here goes the list of initial alphas and betas,here goes the degree centrality vector,1087426214
True,4c18d540599148cba2289934fb38a32a,5493,0.0001781425549209,3991,0.5369047064293563,5.940105588931367,0.7169305447034116,0.1172394413943331,5494,2.6542571866911766,827,0.1505552521390861,3377,0.6147824503914072,0.5369047064293563,528527565,0.7109047879118878,558,here goes the list of initial alphas and betas,here goes the degree centrality vector,1189407265
True,1da7dee772614c539c5581284c0973b0,5493,0.0001965946650425,7026,0.7530630883537738,6.465501547423994,0.7134293274183396,0.1170888054515816,5494,2.719751819436816,735,0.133806663025669,3321,0.604587657018023,0.7530630883537738,2132705885,0.7225559803386128,257,here goes the list of initial alphas and betas,here goes the degree centrality vector,2338812235
True,7a6cc4d141de4719972751deec72eea0,5493,1.1678558110072284e-05,8408,0.0436396690554672,4.205170216639359,0.7224291625263303,0.1172082700423177,5494,2.381103782648895,1013,0.1844165301292554,3660,0.6663025669033316,0.0436396690554672,1389232829,0.492262880029128,499,here goes the list of initial alphas and betas,here goes the degree centrality vector,1812909248
True,b9358ae9caa946188871ccc5d68df825,5493,0.0003393034195419,7986,0.45256559267089,5.713817586018569,0.7191615557145549,0.1172017053969011,5494,2.6198906461624456,875,0.1592936464591298,3415,0.6217003458947752,0.45256559267089,1617675168,0.8110322228290552,250,here goes the list of initial alphas and betas,here goes the degree centrality vector,1213603558
True,87253147c2664fa5ab0aa4bc308c1bee,5493,0.0005429874549444,7580,0.7030560475533832,6.4349171673038414,0.7155853399675571,0.1171583764068876,5494,2.7119512248050146,773,0.1407245585290369,3303,0.6013107591480066,0.7030560475533832,2105813498,0.8683779355543418,254,here goes the list of initial alphas and betas,here goes the degree centrality vector,1533219149
True,663de1a0fdb340b2bfe1b930d4ef3e6a,5493,0.0007801418297405,3222,0.8834165175450643,6.748042963772074,0.712639863209211,0.1172055050194327,5494,2.7530172120768346,710,0.1292554159839796,3306,0.6018569087930092,0.8834165175450643,1027026538,0.8802111778627344,426,here goes the list of initial alphas and betas,here goes the degree centrality vector,3284623732
True,5c6ddba0f0a143caab9f5ec0cc2f085d,5493,5.952801388087886e-05,6802,0.315902706371733,5.238485344984526,0.7191388139046885,0.1172578379196169,5494,2.5577630103896336,904,0.1645730930274895,3402,0.6193336974330966,0.315902706371733,222573888,0.6065902057163662,521,here goes the list of initial alphas and betas,here goes the degree centrality vector,3016554947
True,c040eebccbfb4fa8bf19bd1707611b9b,5493,0.0002190272847401,2176,0.1910972725482589,4.778627343892227,0.7203264466683765,0.1172228912424778,5494,2.484588263310385,953,0.1734935372292008,3493,0.6359002366648462,0.1910972725482589,3596821237,0.7109047879118878,781,here goes the list of initial alphas and betas,here goes the degree centrality vector,2595764611
True,933e2fbfc4a1443581e438070a248c76,5493,0.0003844301143153,4634,0.8853601155195517,6.772801747678864,0.710511733786006,0.1171605513307631,5494,2.7552789306821146,724,0.1318041143273257,3303,0.6013107591480066,0.8853601155195517,4162476938,0.815401419989077,419,here goes the list of initial alphas and betas,here goes the degree centrality vector,3486578614
True,ac43969eb5fc41dfb605c3f88ef18673,5493,0.0008490707214004,7243,0.5380417980540307,5.97596941561988,0.7162403923155539,0.1171734499138987,5494,2.657899215148218,832,0.151465501547424,3370,0.6135081012197342,0.5380417980540307,639269511,0.8847624249044238,228,here goes the list of initial alphas and betas,here goes the degree centrality vector,2589982250
True,b627170102444afd88bc31baeeb5b2c4,5493,0.0004826745515635,1865,0.424252827163988,5.602949208083015,0.7197021619690764,0.117167180194635,5494,2.606476026996172,868,0.1580192972874567,3405,0.6198798470780994,0.424252827163988,839500556,0.8022938285090114,563,here goes the list of initial alphas and betas,here goes the degree centrality vector,4042386065
True,61949aca12f44da68f4e6bbd077cbfe4,5493,0.0003238956432724,5576,0.3302501420353376,5.28472601492809,0.7199062323640941,0.1171876622277417,5494,2.560869855203465,897,0.1632987438558165,3432,0.624795193883124,0.3302501420353376,1555963908,0.7755324959038776,325,here goes the list of initial alphas and betas,here goes the degree centrality vector,2496181240
