randomized,unique_id,n_agents,uncertainty,n_experiments,p_rewiring,average_degree,degree_gini_coefficient,approx_average_clustering_coefficient,avg_path_length,degree_entropy,reachability_dominator_set_size,reachability_dominator_set_ratio,condensation_graph_size,condensation_graph_ratio,proportion_edges,parameter_random_seed,share_of_correct_agents_at_convergence,convergence_step,init_agents_alphas_betas,degree_centrality_vector,simulation_seed
True,9a183fea8fed4c2c8adedcaad0bb254f,5493,0.0005683162993407237,1818,0.3873870589167173,3.7480429637720736,0.6169203958154206,0.0935937654533754,5494,2.3679621369433623,725,0.13198616420899326,1942,0.3535408701984344,0.3873870589167173,853743731,0.8492626979792464,610,here goes the list of initial alphas and betas,here goes the degree centrality vector,1056360691
True,3ff28ef901e34338819036e980913909,5493,0.0005572169572389897,1162,0.1925950933264179,3.936464591298016,0.6579844962336773,0.09985930402444781,5494,2.39141397270373,740,0.1347169124340069,2360,0.4296377207354815,0.1925950933264179,4135812940,0.8381576551975242,659,here goes the list of initial alphas and betas,here goes the degree centrality vector,4056236150
True,891764ce8534452dbccd832c799a68fe,5493,0.0007607939279093325,1065,0.4298936468757859,3.6941561987984706,0.6145277312784412,0.0912208366573509,5494,2.3552686325747696,717,0.13052976515565265,1813,0.3300564354633169,0.4298936468757859,2040284961,0.8902239213544512,902,here goes the list of initial alphas and betas,here goes the degree centrality vector,3347523036
True,cfd44f49b4654fafad9de7bae246c18d,5493,0.0008138615353577524,3063,0.8846918900374966,2.939377389404697,0.6120048423058578,0.07394761543692566,5494,2.1817533698246345,1101,0.2004369197160022,2151,0.3915892954669579,0.8846918900374966,3139830906,0.8581831421809576,327,here goes the list of initial alphas and betas,here goes the degree centrality vector,385434842
True,5d5d3cbc65e84b9bb832d167b7d39fe2,5493,0.0003781949988319937,2390,0.5048745753198907,3.580192972874568,0.6090899340671352,0.08779907959247042,5494,2.3317655190792435,774,0.14090660841070454,1876,0.3415255780083743,0.5048745753198907,3278905125,0.817950118332423,821,here goes the list of initial alphas and betas,here goes the degree centrality vector,728057607
True,1a2e40a8e12943878591eb140c4b3672,5493,0.0004884659768373091,7850,0.6286283970935139,3.3935918441653015,0.6038022574400181,0.08465614894441588,5494,2.2970949375809555,859,0.15638084835244856,1941,0.3533588203167668,0.6286283970935139,3699990799,0.8745676315310396,363,here goes the list of initial alphas and betas,here goes the degree centrality vector,1944570104
True,88d948c84e7740828eed2f0e3a97bbf0,5493,0.00035262971566327444,8063,0.7071105192338178,3.2251957036227927,0.6071058355968312,0.07896333425918821,5494,2.2520163082808415,910,0.165665392317495,1985,0.3613690151101402,0.7071105192338178,3010881131,0.841252503185873,361,here goes the list of initial alphas and betas,here goes the degree centrality vector,1131912248
True,c0c86b8e7d4c4407819a48e1aa29c406,5493,8.427416566743566e-05,6372,0.33922845952092606,3.80538867649736,0.6297823660421223,0.09792238654323422,5494,2.371089070327418,738,0.13435281267067176,2071,0.3770253049335518,0.33922845952092606,3380545032,0.6537411250682688,624,here goes the list of initial alphas and betas,here goes the degree centrality vector,2803315384
True,bbb2e607a390474c8509d52fefdb19d6,5493,0.00044248325319177226,9811,0.6741164727485247,3.3422537775350447,0.6068027476393285,0.07891684830349299,5494,2.280602540703019,838,0.15255780083742945,1926,0.3506280720917531,0.6741164727485247,2294981474,0.8565446932459494,228,here goes the list of initial alphas and betas,here goes the degree centrality vector,2168628431
True,657f64b1b4b64f2eb284f0cb81ef7353,5493,1.5345924288861424e-05,1998,0.7837108412088892,3.153103950482432,0.6108950127161632,0.0760293024208746,5494,2.238860123432749,959,0.17458583651920626,2050,0.3732022574185327,0.7837108412088892,1100651969,0.543418896777717,1073,here goes the list of initial alphas and betas,here goes the degree centrality vector,1495115603
