randomized,unique_id,n_agents,uncertainty,n_experiments,p_rewiring,average_degree,degree_gini_coefficient,approx_average_clustering_coefficient,avg_path_length,degree_entropy,reachability_dominator_set_size,reachability_dominator_set_ratio,condensation_graph_size,condensation_graph_ratio,proportion_edges,parameter_random_seed,share_of_correct_agents_at_convergence,convergence_step,init_agents_alphas_betas,degree_centrality_vector,simulation_seed
True,206776617f88426e9d56acdde6ab7f54,5493,0.000499851348407942,8899,0.011283108707611067,4.034043327871837,0.7194521608952894,0.114801648591354,5494,2.352221132256868,1017,0.1851447296559257,3599,0.6551975241216094,0.011283108707611067,3930855591,0.8445294010558894,232,here goes the list of initial alphas and betas,here goes the degree centrality vector,3001666139
True,aa6a7ed493a84cf0911c6b28163ea910,5493,0.0006330621046876324,8502,0.7622740219314432,4.034043327871837,0.650600729693126,0.06649975329532459,5494,2.4294060680678373,821,0.14946295284908065,2472,0.4500273074822501,0.7622740219314432,783833325,0.8813034771527398,238,here goes the list of initial alphas and betas,here goes the degree centrality vector,959870854
True,4adbc214898847819703614efcba96d0,5493,0.0006244346152475714,5650,0.18831140899396515,4.034043327871837,0.6887288382416845,0.09049484387735549,5494,2.391358131801106,935,0.1702166393591844,2979,0.5423265974877116,0.18831140899396515,1509602303,0.8492626979792464,246,here goes the list of initial alphas and betas,here goes the degree centrality vector,509239321
True,d79505795fb1468f8c4d01a2127720bd,5493,0.0005396657084309861,8746,0.998902213851761,4.034043327871837,0.6435060669505344,0.06495186545863532,5494,2.4351327066716815,806,0.146732204624067,2403,0.4374658656471873,0.998902213851761,1107480481,0.8701984343710176,246,here goes the list of initial alphas and betas,here goes the degree centrality vector,3034532443
True,623ce12227194bf1b65d70c22aa15aca,5493,0.000591230553469931,9062,0.1449761281021844,4.034043327871837,0.6940521315638897,0.09623361410545246,5494,2.3845531509609263,934,0.17003458947751685,3051,0.5554341889677772,0.1449761281021844,2573617922,0.867467686146004,249,here goes the list of initial alphas and betas,here goes the degree centrality vector,2031567050
True,1bca6702c40b4bf4b9b4d11dde447ccb,5493,0.00039691180112370303,9097,0.06078020696821962,4.034043327871837,0.7090973272811504,0.10765827236661935,5494,2.3637466555657385,976,0.17768068450755506,3312,0.6029492080830148,0.06078020696821962,3467760573,0.817950118332423,264,here goes the list of initial alphas and betas,here goes the degree centrality vector,4283780621
True,23d564660623424bbb5460d5e570f145,5493,0.0009783487012748606,3838,0.17946342022901163,4.034043327871837,0.6886420155895133,0.09509885872274965,5494,2.3916072577889818,936,0.170398689240852,3040,0.5534316402694338,0.17946342022901163,2214601187,0.8740214818860368,255,here goes the list of initial alphas and betas,here goes the degree centrality vector,1807117967
True,522a4c451ef44334a2916eaa613a080a,5493,0.0005626127485940379,5784,0.10216017885439532,4.034043327871837,0.7020446627783296,0.10033574395447427,5494,2.376738176617167,960,0.17476788640087385,3212,0.584744219916257,0.10216017885439532,2047708119,0.827416712179137,259,here goes the list of initial alphas and betas,here goes the degree centrality vector,1796629270
True,dd16c103c1e04ba7ac91a54d83db7f93,5493,0.0005872672572899934,4797,0.11719920812334628,4.034043327871837,0.7006034626184898,0.09832744930144731,5494,2.378293861899362,964,0.17549608592754415,3177,0.5783724740578918,0.11719920812334628,2341643014,0.8177680684507556,271,here goes the list of initial alphas and betas,here goes the degree centrality vector,3635068718
True,da4a2cf654814a07abdc5ef343230fc2,5493,0.0005657981896420037,9037,0.9404035774988767,4.034043327871837,0.6475453577497888,0.06466051344831239,5494,2.432309485711798,814,0.1481886036774076,2425,0.441470963043874,0.9404035774988767,3643332473,0.8867649736027672,276,here goes the list of initial alphas and betas,here goes the degree centrality vector,391042345
