randomized,unique_id,network_type,source_id,network_path,uncertainty,n_experiments,parameter_random_seed,sa_source_id,sa_source_path,sa_n,sa_m0,sa_target_stat,sa_target_value_requested,sa_seed,sa_degree_gini_mode,sa_connectivity_mode,sa_in_band_loss_mode,sa_target_in_band_loss_mode,sa_preserve_in_band_loss_mode,sa_feasible_preserve_weight,sa_feasible_selection_mode,sa_baseline_density,sa_baseline_degree_gini,sa_baseline_clustering,sa_baseline_triplets,sa_baseline_closed_triplets,sa_target_value_achieved,sa_achieved_density,sa_achieved_degree_gini,sa_achieved_clustering,sa_achieved_triplets,sa_achieved_closed_triplets,sa_target_error,sa_target_error_scaled,sa_preserve_center,sa_max_preserve_error_scaled,sa_edit_distance,sa_feasible,sa_delta_density,sa_delta_degree_gini,sa_delta_clustering,sa_preserve_error_degree_gini,sa_preserve_error_clustering,sa_preserve_error_scaled_degree_gini,sa_preserve_error_scaled_clustering,sa_attain_phase,sa_attain_seed,sa_attain_runtime_seconds,sa_attain_initial_temperature,sa_attain_final_temperature,sa_attain_best_energy,sa_attain_current_energy,sa_attain_n_proposals,sa_attain_n_accepted,sa_attain_acceptance_rate,sa_attain_found_feasible,sa_attain_stop_reason,sa_attain_first_feasible_accepted_step,sa_attain_best_feasible_edit_distance,sa_attain_best_overall_density,sa_attain_best_overall_degree_gini,sa_attain_best_overall_clustering,sa_attain_best_overall_edit_distance,sa_attain_degree_gini_mode,sa_attain_connectivity_mode,sa_attain_proposed_add_edge,sa_attain_proposed_delete_edge,sa_attain_proposed_source_rewire,sa_attain_proposed_target_rewire,sa_attain_proposed_double_edge_swap,sa_attain_proposed_density_repair,sa_attain_proposed_edge_repair,sa_attain_proposed_degree_preserving_repair,sa_attain_proposed_total,sa_attain_accepted_add_edge,sa_attain_accepted_delete_edge,sa_attain_accepted_source_rewire,sa_attain_accepted_target_rewire,sa_attain_accepted_double_edge_swap,sa_attain_accepted_density_repair,sa_attain_accepted_edge_repair,sa_attain_accepted_degree_preserving_repair,sa_attain_accepted_total,sa_compression_edit_improvement,sa_compression_improved_edit_distance,sa_grid_index,sa_seed_index,sa_saved_graph_path,sa_matrix_path,sa_compress_phase,sa_compress_seed,sa_compress_runtime_seconds,sa_compress_initial_temperature,sa_compress_final_temperature,sa_compress_best_energy,sa_compress_current_energy,sa_compress_n_proposals,sa_compress_n_accepted,sa_compress_acceptance_rate,sa_compress_found_feasible,sa_compress_stop_reason,sa_compress_first_feasible_accepted_step,sa_compress_best_feasible_edit_distance,sa_compress_best_overall_density,sa_compress_best_overall_degree_gini,sa_compress_best_overall_clustering,sa_compress_best_overall_edit_distance,sa_compress_degree_gini_mode,sa_compress_connectivity_mode,sa_compress_proposed_add_edge,sa_compress_proposed_delete_edge,sa_compress_proposed_source_rewire,sa_compress_proposed_target_rewire,sa_compress_proposed_double_edge_swap,sa_compress_proposed_density_repair,sa_compress_proposed_edge_repair,sa_compress_proposed_degree_preserving_repair,sa_compress_proposed_total,sa_compress_accepted_add_edge,sa_compress_accepted_delete_edge,sa_compress_accepted_source_rewire,sa_compress_accepted_target_rewire,sa_compress_accepted_double_edge_swap,sa_compress_accepted_density_repair,sa_compress_accepted_edge_repair,sa_compress_accepted_degree_preserving_repair,sa_compress_accepted_total,sa_compress_start_edit_distance,sa_compress_uncapped_best_feasible_edit_distance,sa_compress_edit_cap_applied,sa_preserve_error_density,sa_preserve_error_scaled_density,degree_gini_coefficient,approx_average_clustering_coefficient,average_degree,n_agents,share_of_correct_agents_at_convergence,share_of_core_agents_at_convergence,convergence_step,proportion_reached_by_truth
True,428aa05482a14bd4b27d24bbe9766fff,pud,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/saved_graphs/pud_network/density/grid_091_seed_910007.pkl,0.0003100102872559558,7966,548897215,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/pud_network.pkl,90,160,density,0.031697751547938816,910007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.019975031210986267,0.7245833333333334,0.370253164556962,316,117,0.031585518102372034,0.031585518102372034,0.7255599472990777,0.37037037037037035,351.0,130.0,0.00011223344556678116,0.9933035714285913,0.015983482511679584,0.12468752190266176,93.0,True,0.011610486891385767,0.000976613965744333,0.00011720581340834979,0.000976613965744333,0.00011720581340834979,0.12468752190266176,0.020892687559355066,attain,910007,0.16301916702650487,1.0,1.0,0.15620870627919897,0.15620870627919897,93,93,1.0,1,first_feasible,93.0,93.0,0.031585518102372034,0.7255599472990777,0.37037037037037035,93,out,weak,93,0,0,0,0,0,0,0,93,93,0,0,0,0,0,0,0,93,0.0,False,91,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/saved_graphs/pud_network/density/grid_091_seed_910007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/matrices/pud_network/density/grid_091_seed_910007.npz,compress,10910007.0,2.3306884998455644,7.09247701665093,6.4731122762178535,3.487588568137119,3.5501531621612386,749.0,744.0,0.9933244325767691,1.0,compress_no_improvement_patience,0.0,93.0,0.031585518102372034,0.7245937637241986,0.37027027027027026,93.0,out,weak,376.0,370.0,0.0,0.0,0.0,0.0,3.0,0.0,749.0,371.0,370.0,0.0,0.0,0.0,0.0,3.0,0.0,744.0,93.0,94.0,1.0,,,0.7255599472990777,0.37037037037037035,2.811111111111111,90,0.7222222222222222,0.9636363636363636,10000,0.6333333333333333
True,cf95dfd75c3f422eb209fbb773ec4672,pud,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/saved_graphs/pud_network/density/grid_037_seed_370007.pkl,0.0004570863115556074,5859,932296097,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/pud_network.pkl,90,160,density,0.016444091350458392,370007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.019975031210986267,0.7245833333333334,0.370253164556962,316,117,0.01647940074906367,0.01647940074906367,0.7244107744107744,0.3702127659574468,235.0,87.0,3.5309398605277986e-05,0.3124999999999931,0.000537231133123342,0.02203116603976873,28.0,True,-0.003495630461922597,-0.000172558922558963,-4.03985995152123e-05,0.000172558922558963,4.03985995152123e-05,0.02203116603976873,0.007201309328968099,attain,370007,0.09573762491345406,1.0,1.0,0.409633342065693,0.409633342065693,28,28,1.0,1,first_feasible,28.0,28.0,0.01647940074906367,0.7232323232323232,0.3721973094170404,28,out,weak,0,28,0,0,0,0,0,0,28,0,28,0,0,0,0,0,0,28,0.0,False,37,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/saved_graphs/pud_network/density/grid_037_seed_370007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/matrices/pud_network/density/grid_037_seed_370007.npz,compress,10370007.0,1.5478895001579076,6.627905290397927,6.23619608773541,1.0542978490649866,1.177314723712265,598.0,585.0,0.9782608695652174,1.0,compress_no_improvement_patience,0.0,28.0,0.01647940074906367,0.7244107744107744,0.3702127659574468,28.0,out,weak,198.0,211.0,0.0,0.0,0.0,17.0,172.0,0.0,598.0,198.0,198.0,0.0,0.0,0.0,17.0,172.0,0.0,585.0,28.0,28.0,0.0,,,0.7244107744107744,0.3702127659574468,1.4666666666666666,90,0.6222222222222222,0.8235294117647058,10000,0.6111111111111112
True,0219e9c741cf480faa7624a943868413,pud,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/saved_graphs/pud_network/clustering/grid_059_seed_2590007.pkl,0.0004056279267758066,9025,2892594535,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/pud_network.pkl,90,160,clustering,0.4235471806674339,2590007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.019975031210986267,0.7245833333333334,0.370253164556962,316,117,0.4230769230769231,0.019975031210986267,0.7245833333333334,0.4230769230769231,312.0,132.0,0.0004702575905108364,0.20956607495072652,0.0,0.0,20.0,True,0.0,0.0,0.05282375851996107,0.0,,0.0,,attain,2590007,0.016507459105923772,3042.2105880480312,3042.2105880480312,0.025,0.025,5,5,1.0,1,first_feasible,5.0,20.0,0.019975031210986267,0.7245833333333334,0.4230769230769231,20,out,weak,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,0,5,0.0,False,59,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/saved_graphs/pud_network/clustering/grid_059_seed_2590007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/matrices/pud_network/clustering/grid_059_seed_2590007.npz,compress,12590007.0,7.072118165902793,0.38550507215785496,0.36272172239332573,0.2350620185076725,0.8659885410564586,487.0,400.0,0.8213552361396304,1.0,compress_no_improvement_patience,0.0,20.0,0.019975031210986267,0.7248611111111112,0.42424242424242425,6.0,out,weak,0.0,0.0,0.0,0.0,297.0,0.0,49.0,141.0,487.0,0.0,0.0,0.0,0.0,211.0,0.0,48.0,141.0,400.0,20.0,20.0,0.0,0.0,0.0,0.7245833333333334,0.4230769230769231,1.777777777777778,90,0.5,0.725,10000,0.08888888888888889
True,cfba7d44bd314c629e108080b7340216,pud,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/saved_graphs/pud_network/clustering/grid_042_seed_2420007.pkl,0.0005631760820018042,5709,1574978885,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/pud_network.pkl,90,160,clustering,0.32817894131185277,2420007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.019975031210986267,0.7245833333333334,0.370253164556962,316,117,0.3259493670886076,0.019975031210986267,0.7245833333333334,0.3259493670886076,316.0,103.0,0.0022295742232451565,0.9935897435897644,0.0,0.0,4.0,True,0.0,0.0,-0.04430379746835439,0.0,,0.0,,attain,2420007,0.005412416998296976,678.6508758474941,678.6508758474941,0.005000000000000001,0.005000000000000001,1,1,1.0,1,first_feasible,1.0,4.0,0.019975031210986267,0.7245833333333334,0.3259493670886076,4,out,weak,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.0,False,42,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/saved_graphs/pud_network/clustering/grid_042_seed_2420007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/matrices/pud_network/clustering/grid_042_seed_2420007.npz,compress,12420007.0,7.950264709070325,0.4205509878085694,0.395696424429083,0.1152480740306901,0.34024807403069013,469.0,400.0,0.8528784648187633,1.0,compress_no_improvement_patience,0.0,4.0,0.019975031210986267,0.7240277777777777,0.3280757097791798,2.0,out,weak,0.0,0.0,0.0,0.0,278.0,0.0,121.0,70.0,469.0,0.0,0.0,0.0,0.0,211.0,0.0,119.0,70.0,400.0,4.0,4.0,0.0,0.0,0.0,0.7245833333333334,0.3259493670886076,1.777777777777778,90,0.7666666666666667,0.95,10000,0.7333333333333333
True,6f47d9bf78944b9ca77281a341cce3ff,pud,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/saved_graphs/pud_network/clustering/grid_072_seed_2720007.pkl,1.9209346795205656e-05,7438,3261257515,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/pud_network.pkl,90,160,clustering,0.49647583429229003,2720007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.019975031210986267,0.7245833333333334,0.370253164556962,316,117,0.4946236559139785,0.019975031210986267,0.7245833333333334,0.4946236559139785,279.0,138.0,0.0018521783783115309,0.8254066721808819,0.0,0.0,20.0,True,0.0,0.0,0.1243704913570165,0.0,,0.0,,attain,2720007,0.10993137490004301,6553.489865111124,6553.489865111124,0.07500000000000001,0.07500000000000001,20,20,1.0,1,first_feasible,20.0,60.0,0.019975031210986267,0.7245833333333334,0.4967741935483871,60,out,weak,0,0,0,0,20,0,0,0,20,0,0,0,0,20,0,0,0,20,40.0,True,72,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/saved_graphs/pud_network/clustering/grid_072_seed_2720007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/matrices/pud_network/clustering/grid_072_seed_2720007.npz,compress,12720007.0,21.172592125134543,0.35045915650714193,0.2919226662414802,0.4600620185076725,0.8652480740306902,1203.0,1010.0,0.8395677472984207,1.0,compress_no_improvement_patience,0.0,20.0,0.019975031210986267,0.7248611111111112,0.49466192170818507,12.0,out,weak,0.0,0.0,0.0,0.0,767.0,0.0,258.0,178.0,1203.0,0.0,0.0,0.0,0.0,577.0,0.0,255.0,178.0,1010.0,60.0,20.0,0.0,0.0,0.0,0.7245833333333334,0.4946236559139785,1.777777777777778,90,0.2111111111111111,0.1282051282051282,10000,0.4666666666666667
True,565433dd85604a6bbc4c535539d55d18,pud,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/saved_graphs/pud_network/degree_gini/grid_044_seed_1440007.pkl,1.9599057145508506e-05,1551,3822365130,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/pud_network.pkl,90,160,degree_gini,0.569212962962963,1440007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.019975031210986267,0.7245833333333334,0.370253164556962,316,117,0.5711111111111111,0.019975031210986267,0.5711111111111111,0.3651315789473684,304.0,111.0,0.0018981481481481488,0.6327160493827163,0.8334876821452498,0.9129554655870404,44.0,True,0.0,-0.15347222222222223,-0.005121585609593582,,0.005121585609593582,,0.9129554655870404,attain,1440007,0.12725208303891122,861.4099193608033,861.4099193608033,2.1387192053631248,2.1387192053631248,23,23,1.0,1,first_feasible,23.0,44.0,0.019975031210986267,0.5711111111111111,0.3651315789473684,44,out,weak,0,0,23,0,0,0,0,0,23,0,0,23,0,0,0,0,0,23,0.0,False,44,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/saved_graphs/pud_network/degree_gini/grid_044_seed_1440007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/matrices/pud_network/degree_gini/grid_044_seed_1440007.npz,compress,11440007.0,5.112260416848585,0.21027549390428762,0.1919127658481079,1.7250304796832245,1.9109775762597832,665.0,531.0,0.7984962406015037,1.0,compress_no_improvement_patience,0.0,44.0,0.019975031210986267,0.5694444444444444,0.370242214532872,46.0,out,weak,0.0,0.0,471.0,0.0,0.0,0.0,194.0,0.0,665.0,0.0,0.0,348.0,0.0,0.0,0.0,183.0,0.0,531.0,44.0,46.0,1.0,0.0,0.0,0.5711111111111111,0.3651315789473684,1.777777777777778,90,0.7888888888888889,0.925,10000,0.8666666666666667
True,a73c9325668844b3a41829f5609200ac,pud,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/saved_graphs/pud_network/density/grid_089_seed_890007.pkl,0.0007283356254855238,2579,3049409135,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/pud_network.pkl,90,160,density,0.03113280117025436,890007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.019975031210986267,0.7245833333333334,0.370253164556962,316,117,0.031086142322097377,0.031086142322097377,0.7256135653726015,0.3701657458563536,362.0,134.0,4.665884815698365e-05,0.41294642857150066,0.017543789257423194,0.13153311796351566,89.0,True,0.01111111111111111,0.0010302320392681086,-8.74187006084104e-05,0.0010302320392681086,8.74187006084104e-05,0.13153311796351566,0.015582943759735101,attain,890007,0.2618659168947488,1.0,1.0,0.155109473143558,0.155109473143558,89,89,1.0,1,first_feasible,89.0,89.0,0.031086142322097377,0.7256135653726015,0.3701657458563536,89,out,weak,89,0,0,0,0,0,0,0,89,89,0,0,0,0,0,0,0,89,0.0,False,89,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/saved_graphs/pud_network/density/grid_089_seed_890007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/matrices/pud_network/density/grid_089_seed_890007.npz,compress,10890007.0,1.6982905420009047,7.823437818956997,7.361072643856637,3.3377905893066018,3.3818400823584356,545.0,545.0,1.0,1.0,compress_no_improvement_patience,0.0,89.0,0.031086142322097377,0.7245426149040608,0.37027027027027026,89.0,out,weak,272.0,271.0,0.0,0.0,0.0,0.0,2.0,0.0,545.0,272.0,271.0,0.0,0.0,0.0,0.0,2.0,0.0,545.0,89.0,90.0,1.0,,,0.7256135653726015,0.3701657458563536,2.7666666666666666,90,0.8555555555555555,0.9827586206896551,10000,0.7666666666666667
True,2c82f345a5864b9a9e9fedb6c8a4d156,pud,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/saved_graphs/pud_network/degree_gini/grid_007_seed_1070007.pkl,0.0006394253878767441,7936,2168523393,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/pud_network.pkl,90,160,degree_gini,0.27941077441077444,1070007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.019975031210986267,0.7245833333333334,0.370253164556962,316,117,0.2794444444444444,0.019975031210986267,0.2794444444444444,0.3702290076335878,262.0,97.0,3.367003366994137e-05,0.011223344556647122,1.8542724947629196e-05,0.004306126443525456,140.0,True,0.0,-0.445138888888889,-2.4156923374207828e-05,,2.4156923374207828e-05,,0.004306126443525456,attain,1070007,0.5969505000393838,2554.849714334202,2554.849714334202,1.4261938646847714,1.4261938646847714,103,103,1.0,1,first_feasible,103.0,148.0,0.019975031210986267,0.2794444444444444,0.3663003663003663,148,out,weak,0,0,103,0,0,0,0,0,103,0,0,103,0,0,0,0,0,103,8.0,True,7,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/saved_graphs/pud_network/degree_gini/grid_007_seed_1070007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/matrices/pud_network/degree_gini/grid_007_seed_1070007.npz,compress,11070007.0,4.700012708082795,8.806067877741727,8.28562926616719,5.224626978559805,6.346929160623389,583.0,577.0,0.9897084048027445,1.0,compress_no_improvement_patience,0.0,140.0,0.019975031210986267,0.2794444444444444,0.36981132075471695,138.0,out,weak,0.0,0.0,461.0,0.0,0.0,0.0,122.0,0.0,583.0,0.0,0.0,457.0,0.0,0.0,0.0,120.0,0.0,577.0,148.0,140.0,0.0,0.0,0.0,0.2794444444444444,0.3702290076335878,1.777777777777778,90,0.8,0.95,10000,0.6777777777777778
True,12a04e8b60e34ab0821a0af2c7dbcc51,pud,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/saved_graphs/pud_network/clustering/grid_098_seed_2980007.pkl,0.0004288132269877147,4116,1635280666,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/pud_network.pkl,90,160,clustering,0.6423331415420024,2980007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.019975031210986267,0.7245833333333334,0.370253164556962,316,117,0.6434426229508197,0.019975031210986267,0.7245833333333334,0.6434426229508197,244.0,157.0,0.001109481408817281,0.49443043295498307,0.0,0.0,42.0,True,0.0,0.0,0.27318945839385766,0.0,,0.0,,attain,2980007,21.71972791594453,17901.54149252099,8618.1103732669,0.1875,0.1875,4801,4801,1.0,1,first_feasible,4801.0,150.0,0.019975031210986267,0.7245833333333334,0.6409395973154363,150,out,weak,0,0,0,0,4801,0,0,0,4801,0,0,0,0,4801,0,0,0,4801,108.0,True,98,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/saved_graphs/pud_network/clustering/grid_098_seed_2980007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/matrices/pud_network/clustering/grid_098_seed_2980007.npz,compress,12980007.0,15.203696916811168,0.26284436738035455,0.21237373969067527,1.3600620185076726,2.9359922961226963,1559.0,1355.0,0.8691468890314304,1.0,compress_no_improvement_patience,0.0,42.0,0.019975031210986267,0.7248611111111112,0.6419753086419753,36.0,out,weak,0.0,0.0,0.0,0.0,1202.0,0.0,298.0,59.0,1559.0,0.0,0.0,0.0,0.0,1009.0,0.0,287.0,59.0,1355.0,150.0,42.0,0.0,0.0,0.0,0.7245833333333334,0.6434426229508197,1.777777777777778,90,0.7555555555555555,0.9473684210526315,10000,0.5111111111111111
True,277379cd5f904aa5a2f539791abf0e44,pud,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/saved_graphs/pud_network/degree_gini/grid_035_seed_1350007.pkl,0.0008021308078244861,3419,231246369,pud_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/pud_network.pkl,90,160,degree_gini,0.49872053872053873,1350007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.019975031210986267,0.7245833333333334,0.370253164556962,316,117,0.5006944444444446,0.019975031210986267,0.5006944444444446,0.3702290076335878,262.0,97.0,0.001973905723905822,0.657968574635274,1.8542724947629196e-05,0.004306126443525456,62.0,True,0.0,-0.2238888888888888,-2.4156923374207828e-05,,2.4156923374207828e-05,,0.004306126443525456,attain,1350007,0.20131512498483062,1241.4565848770117,1241.4565848770117,2.0256987505326554,2.0256987505326554,35,35,1.0,1,first_feasible,35.0,70.0,0.019975031210986267,0.4969444444444444,0.36531365313653136,70,out,weak,0,0,35,0,0,0,0,0,35,0,0,35,0,0,0,0,0,35,8.0,True,35,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/saved_graphs/pud_network/degree_gini/grid_035_seed_1350007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v5/matrices/pud_network/degree_gini/grid_035_seed_1350007.npz,compress,11350007.0,5.462406999897212,0.21027549390428762,0.1919127658481079,2.325148341799581,3.1461809826638287,748.0,542.0,0.7245989304812834,1.0,compress_no_improvement_patience,0.0,62.0,0.019975031210986267,0.5006944444444446,0.3702290076335878,62.0,out,weak,0.0,0.0,531.0,0.0,0.0,0.0,217.0,0.0,748.0,0.0,0.0,356.0,0.0,0.0,0.0,186.0,0.0,542.0,70.0,62.0,0.0,0.0,0.0,0.5006944444444446,0.3702290076335878,1.777777777777778,90,0.7555555555555555,0.95,10000,0.6333333333333333
