randomized,unique_id,network_type,source_id,network_path,uncertainty,n_experiments,parameter_random_seed,sa_source_id,sa_source_path,sa_n,sa_m0,sa_target_stat,sa_target_value_requested,sa_seed,sa_degree_gini_mode,sa_connectivity_mode,sa_in_band_loss_mode,sa_target_in_band_loss_mode,sa_preserve_in_band_loss_mode,sa_feasible_preserve_weight,sa_feasible_selection_mode,sa_baseline_density,sa_baseline_degree_gini,sa_baseline_clustering,sa_baseline_triplets,sa_baseline_closed_triplets,sa_target_value_achieved,sa_achieved_density,sa_achieved_degree_gini,sa_achieved_clustering,sa_achieved_triplets,sa_achieved_closed_triplets,sa_target_error,sa_target_error_scaled,sa_preserve_center,sa_max_preserve_error_scaled,sa_edit_distance,sa_feasible,sa_delta_density,sa_delta_degree_gini,sa_delta_clustering,sa_preserve_error_degree_gini,sa_preserve_error_clustering,sa_preserve_error_scaled_degree_gini,sa_preserve_error_scaled_clustering,sa_attain_phase,sa_attain_seed,sa_attain_runtime_seconds,sa_attain_initial_temperature,sa_attain_final_temperature,sa_attain_best_energy,sa_attain_current_energy,sa_attain_n_proposals,sa_attain_n_accepted,sa_attain_acceptance_rate,sa_attain_found_feasible,sa_attain_stop_reason,sa_attain_first_feasible_accepted_step,sa_attain_best_feasible_edit_distance,sa_attain_best_overall_density,sa_attain_best_overall_degree_gini,sa_attain_best_overall_clustering,sa_attain_best_overall_edit_distance,sa_attain_degree_gini_mode,sa_attain_connectivity_mode,sa_attain_proposed_add_edge,sa_attain_proposed_delete_edge,sa_attain_proposed_source_rewire,sa_attain_proposed_target_rewire,sa_attain_proposed_double_edge_swap,sa_attain_proposed_density_repair,sa_attain_proposed_edge_repair,sa_attain_proposed_degree_preserving_repair,sa_attain_proposed_total,sa_attain_accepted_add_edge,sa_attain_accepted_delete_edge,sa_attain_accepted_source_rewire,sa_attain_accepted_target_rewire,sa_attain_accepted_double_edge_swap,sa_attain_accepted_density_repair,sa_attain_accepted_edge_repair,sa_attain_accepted_degree_preserving_repair,sa_attain_accepted_total,sa_compression_edit_improvement,sa_compression_improved_edit_distance,sa_grid_index,sa_seed_index,sa_saved_graph_path,sa_matrix_path,sa_compress_phase,sa_compress_seed,sa_compress_runtime_seconds,sa_compress_initial_temperature,sa_compress_final_temperature,sa_compress_best_energy,sa_compress_current_energy,sa_compress_n_proposals,sa_compress_n_accepted,sa_compress_acceptance_rate,sa_compress_found_feasible,sa_compress_stop_reason,sa_compress_first_feasible_accepted_step,sa_compress_best_feasible_edit_distance,sa_compress_best_overall_density,sa_compress_best_overall_degree_gini,sa_compress_best_overall_clustering,sa_compress_best_overall_edit_distance,sa_compress_degree_gini_mode,sa_compress_connectivity_mode,sa_compress_proposed_add_edge,sa_compress_proposed_delete_edge,sa_compress_proposed_source_rewire,sa_compress_proposed_target_rewire,sa_compress_proposed_double_edge_swap,sa_compress_proposed_density_repair,sa_compress_proposed_edge_repair,sa_compress_proposed_degree_preserving_repair,sa_compress_proposed_total,sa_compress_accepted_add_edge,sa_compress_accepted_delete_edge,sa_compress_accepted_source_rewire,sa_compress_accepted_target_rewire,sa_compress_accepted_double_edge_swap,sa_compress_accepted_density_repair,sa_compress_accepted_edge_repair,sa_compress_accepted_degree_preserving_repair,sa_compress_accepted_total,sa_compress_start_edit_distance,sa_compress_uncapped_best_feasible_edit_distance,sa_compress_edit_cap_applied,sa_preserve_error_density,sa_preserve_error_scaled_density,degree_gini_coefficient,approx_average_clustering_coefficient,average_degree,n_agents,share_of_correct_agents_at_convergence,share_of_core_agents_at_convergence,convergence_step,proportion_reached_by_truth
True,a83c6d7e6e9e4f818ddc29cda9b37452,tobacco,tobacco_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/saved_graphs/tobacco_network/clustering/grid_066_seed_2660007.pkl,0.0007758620434022129,8922,3347660506,tobacco_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/tobacco_network.pkl,289,1229,clustering,0.37403064119538487,2660007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.01476595540176855,0.7613132459225014,0.2992245129563079,10574,3164,0.372292139467712,0.01476595540176855,0.7613132459225014,0.372292139467712,9694.0,3609.0,0.0017385017276728698,0.9586540294842392,0.0,0.0,104.0,True,0.0,0.0,0.07306762651140408,0.0,,0.0,,attain,2660007,1.4510258329100907,523.6602602503534,523.6602602503534,0.06346623270951994,0.06346623270951994,109,109,1.0,1,first_feasible,109.0,390.0,0.01476595540176855,0.7613132459225014,0.3722759143452719,390,out,weak,0,0,0,0,109,0,0,0,109,0,0,0,0,109,0,0,0,109,286.0,True,66,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/saved_graphs/tobacco_network/clustering/grid_066_seed_2660007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/matrices/tobacco_network/clustering/grid_066_seed_2660007.npz,compress,12660007.0,28.933086708188057,0.03910738001242145,0.03462148234293441,0.45936063226282975,0.4916120963777985,967.0,836.0,0.8645294725956567,1.0,compress_no_improvement_patience,0.0,104.0,0.01476595540176855,0.7612907221951624,0.3723923196678775,94.0,out,weak,0.0,0.0,0.0,0.0,522.0,0.0,336.0,109.0,967.0,0.0,0.0,0.0,0.0,397.0,0.0,330.0,109.0,836.0,390.0,104.0,0.0,0.0,0.0,0.7613132459225014,0.372292139467712,4.252595155709343,289,0.903114186851211,0.9945652173913043,10000,0.8927335640138409
True,1b693673183d41baa32f34b47a0e4a1a,tobacco,tobacco_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/saved_graphs/tobacco_network/clustering/grid_004_seed_2040007.pkl,0.00038403170090235754,3904,1602497661,tobacco_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/tobacco_network.pkl,289,1229,clustering,0.09294094720612595,2040007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.01476595540176855,0.7613132459225014,0.2992245129563079,10574,3164,0.09467725737240938,0.01476595540176855,0.7613132459225014,0.09467725737240938,10953.0,1037.0,0.0017363101662834363,0.9574455468446188,0.0,0.0,308.0,True,0.0,0.0,-0.20454725558389852,0.0,,0.0,,attain,2040007,1.7452697078697383,263.9198268389701,263.9198268389701,0.06509357200976404,0.06509357200976404,101,101,1.0,1,first_feasible,101.0,400.0,0.01476595540176855,0.7613132459225014,0.09466842501883949,400,out,weak,0,0,0,0,101,0,0,0,101,0,0,0,0,101,0,0,0,101,92.0,True,4,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/saved_graphs/tobacco_network/clustering/grid_004_seed_2040007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/matrices/tobacco_network/clustering/grid_004_seed_2040007.npz,compress,12040007.0,38.070197084220126,0.048762014452986883,0.041873600972455,1.4750740147617727,1.5254725173480745,1012.0,930.0,0.9189723320158103,1.0,compress_no_improvement_patience,0.0,308.0,0.01476595540176855,0.7612850912633276,0.09465675866949752,302.0,out,weak,0.0,0.0,0.0,0.0,657.0,0.0,345.0,10.0,1012.0,0.0,0.0,0.0,0.0,578.0,0.0,342.0,10.0,930.0,400.0,308.0,0.0,0.0,0.0,0.7613132459225014,0.09467725737240938,4.252595155709343,289,0.8823529411764706,0.9949494949494949,10000,0.8823529411764706
True,b528d06b1990436db78751ef7e72e402,tobacco,tobacco_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/saved_graphs/tobacco_network/degree_gini/grid_003_seed_1030007.pkl,0.0007040553998170101,1139,2498159459,tobacco_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/tobacco_network.pkl,289,1229,degree_gini,0.5370923557284876,1030007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.01476595540176855,0.7613132459225014,0.2992245129563079,10574,3164,0.538288928743373,0.01476595540176855,0.538288928743373,0.2970584674978816,8261.0,2454.0,0.0011965730148854048,0.6203775788244639,0.22825939785493674,0.47776500275233297,392.0,True,0.0,-0.2230243171791284,-0.0021660454584263023,,0.0021660454584263023,,0.47776500275233297,attain,1030007,4.107596332905814,222.79932205904032,222.79932205904032,0.6344401952069105,0.6344401952069105,196,196,1.0,1,first_feasible,196.0,392.0,0.01476595540176855,0.538288928743373,0.2970584674978816,392,out,weak,0,0,196,0,0,0,0,0,196,0,0,196,0,0,0,0,0,196,0.0,False,3,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/saved_graphs/tobacco_network/degree_gini/grid_003_seed_1030007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/matrices/tobacco_network/degree_gini/grid_003_seed_1030007.npz,compress,11030007.0,13.997910041129217,3.783412634312677,3.5598129476247977,1.9137836519465763,2.07049004007979,446.0,446.0,1.0,1.0,compress_no_improvement_patience,0.0,392.0,0.01476595540176855,0.5388689147223529,0.2992336698698455,392.0,out,weak,0.0,0.0,337.0,0.0,0.0,0.0,109.0,0.0,446.0,0.0,0.0,337.0,0.0,0.0,0.0,109.0,0.0,446.0,392.0,402.0,1.0,0.0,0.0,0.538288928743373,0.2970584674978816,4.252595155709343,289,0.8858131487889274,0.9946808510638298,10000,0.8754325259515571
True,63f2114255d14dfd88db28a80d3669c2,tobacco,tobacco_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/saved_graphs/tobacco_network/density/grid_007_seed_70007.pkl,0.0004563409291673319,4345,315924272,tobacco_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/tobacco_network.pkl,289,1229,density,0.005891467054240988,70007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.01476595540176855,0.7613132459225014,0.2992245129563079,10574,3164,0.0059712610534409846,0.0059712610534409846,0.7601456489803875,0.29863196529863195,2997.0,895.0,7.979399919999693e-05,0.9553353481343723,0.16855790115414984,0.3891989807046266,732.0,True,-0.008794694348327565,-0.0011675969421138799,-0.0005925476576759681,0.0011675969421138799,0.0005925476576759681,0.3891989807046266,0.13069833423815908,attain,70007,8.46471466589719,1.0,0.912673,0.42041823895987723,0.5405159896632428,732,732,1.0,1,first_feasible,732.0,732.0,0.005983275663206459,0.7604396826058559,0.29980013324450366,731,out,weak,0,732,0,0,0,0,0,0,732,0,732,0,0,0,0,0,0,732,0.0,False,7,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/saved_graphs/tobacco_network/density/grid_007_seed_70007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/matrices/tobacco_network/density/grid_007_seed_70007.npz,compress,10070007.0,17.171558832982555,9.870647074765884,8.476260498777634,3.602945070234232,3.6368434328607755,1055.0,1050.0,0.995260663507109,1.0,compress_no_improvement_patience,0.0,732.0,0.005899173394848136,0.7613161474006158,0.299229152067274,738.0,out,weak,357.0,368.0,0.0,0.0,0.0,47.0,283.0,0.0,1055.0,357.0,363.0,0.0,0.0,0.0,47.0,283.0,0.0,1050.0,732.0,740.0,1.0,,,0.7601456489803875,0.29863196529863195,1.7197231833910036,289,0.7889273356401384,0.9753086419753086,10000,0.7750865051903114
True,14f51b73326e444eab467fe6e8c5e938,tobacco,tobacco_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/saved_graphs/tobacco_network/density/grid_014_seed_140007.pkl,0.000613849328807795,1990,1304635916,tobacco_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/tobacco_network.pkl,289,1229,density,0.007353147487951409,140007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.01476595540176855,0.7613132459225014,0.2992245129563079,10574,3164,0.007425028835063437,0.007425028835063437,0.760954524585391,0.2990830002351281,4253.0,1272.0,7.188134711202769e-05,0.8606009531558768,0.0152721702270488,0.11957377903678197,611.0,True,-0.007340926566705113,-0.00035872133711034593,-0.00014151272117979286,0.00035872133711034593,0.00014151272117979286,0.11957377903678197,0.031213484168090565,attain,140007,7.0520944588351995,1.0,0.912673,0.12010275042124659,0.13761085681253657,611,611,1.0,1,first_feasible,611.0,611.0,0.007437043444828912,0.7612456747404843,0.2996245893946504,610,out,weak,0,611,0,0,0,0,0,0,611,0,611,0,0,0,0,0,0,611,0.0,False,14,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/saved_graphs/tobacco_network/density/grid_014_seed_140007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/matrices/tobacco_network/density/grid_014_seed_140007.npz,compress,10140007.0,8.075977749889717,5.656642985750731,5.322335385292863,2.9925349644712056,3.0127034542148623,527.0,523.0,0.9924098671726755,1.0,compress_no_improvement_patience,0.0,611.0,0.0074130142252979625,0.761369053293927,0.2991533396048918,612.0,out,weak,176.0,185.0,0.0,0.0,0.0,17.0,149.0,0.0,527.0,176.0,181.0,0.0,0.0,0.0,17.0,149.0,0.0,523.0,611.0,616.0,1.0,,,0.760954524585391,0.2990830002351281,2.13840830449827,289,0.8615916955017301,1.0,10000,0.8546712802768166
True,a698d5d6e1a546b49017815125ac1db5,tobacco,tobacco_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/saved_graphs/tobacco_network/clustering/grid_026_seed_2260007.pkl,5.198925334255981e-05,9575,263980995,tobacco_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/tobacco_network.pkl,289,1229,clustering,0.19268245152489527,2260007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.01476595540176855,0.7613132459225014,0.2992245129563079,10574,3164,0.19445978280876128,0.01476595540176855,0.7613132459225014,0.19445978280876128,10866.0,2113.0,0.0017773312838660071,0.9800656334620295,0.0,0.0,94.0,True,0.0,0.0,-0.10476473014754664,0.0,,0.0,,attain,2260007,0.5230295830406249,236.36144352589858,236.36144352589858,0.019853539462978034,0.019853539462978034,31,31,1.0,1,first_feasible,31.0,122.0,0.01476595540176855,0.7613132459225014,0.19404110880633604,122,out,weak,0,0,0,0,31,0,0,0,31,0,0,0,0,31,0,0,0,31,28.0,True,26,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/saved_graphs/tobacco_network/clustering/grid_026_seed_2260007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/matrices/tobacco_network/clustering/grid_026_seed_2260007.npz,compress,12260007.0,27.083406875142828,0.054233819451187,0.04801281041897399,0.42964575961406776,0.50784259907466,902.0,809.0,0.8968957871396895,1.0,compress_no_improvement_patience,0.0,94.0,0.01476595540176855,0.7613188768543362,0.19383873063004547,88.0,out,weak,0.0,0.0,0.0,0.0,515.0,0.0,369.0,18.0,902.0,0.0,0.0,0.0,0.0,428.0,0.0,363.0,18.0,809.0,122.0,94.0,0.0,0.0,0.0,0.7613132459225014,0.19445978280876128,4.252595155709343,289,0.8512110726643599,0.9627659574468085,10000,0.8719723183391004
True,a1e16dd6183a41e0960506528eb8385c,tobacco,tobacco_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/saved_graphs/tobacco_network/degree_gini/grid_056_seed_1560007.pkl,0.000553135103943286,8148,2142095742,tobacco_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/tobacco_network.pkl,289,1229,degree_gini,0.792655951003385,1560007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.01476595540176855,0.7613132459225014,0.2992245129563079,10574,3164,0.7910670897373451,0.01476595540176855,0.7910670897373451,0.29933665008291876,10854.0,3249.0,0.0015888612660399648,0.823764110548862,0.0006117759227540641,0.024734104446170354,68.0,True,0.0,0.029753843814843695,0.00011213712661084507,,0.00011213712661084507,,0.024734104446170354,attain,1560007,0.4443696669768542,124.51750612252928,124.51750612252928,0.012595347048545046,0.012595347048545046,34,34,1.0,1,first_feasible,34.0,68.0,0.01476595540176855,0.7910670897373451,0.29933665008291876,68,out,weak,0,0,34,0,0,0,0,0,34,0,0,34,0,0,0,0,0,34,0.0,False,56,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/saved_graphs/tobacco_network/degree_gini/grid_056_seed_1560007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/matrices/tobacco_network/degree_gini/grid_056_seed_1560007.npz,compress,11560007.0,34.35745900007896,0.3869661825872917,0.32233199694945786,0.33687142463182906,0.4102026976195776,1204.0,1189.0,0.9875415282392026,1.0,compress_no_improvement_patience,0.0,68.0,0.01476595540176855,0.7910670897373451,0.29933665008291876,68.0,out,weak,0.0,0.0,651.0,0.0,0.0,0.0,553.0,0.0,1204.0,0.0,0.0,636.0,0.0,0.0,0.0,553.0,0.0,1189.0,68.0,78.0,1.0,0.0,0.0,0.7910670897373451,0.29933665008291876,4.252595155709343,289,0.8823529411764706,0.9787234042553191,10000,0.8685121107266436
True,e2edc1d6140a4133800709645f111086,tobacco,tobacco_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/saved_graphs/tobacco_network/degree_gini/grid_002_seed_1020007.pkl,0.0009077456302430566,1401,2285358460,tobacco_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/tobacco_network.pkl,289,1229,degree_gini,0.5322704011006593,1020007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.01476595540176855,0.7613132459225014,0.2992245129563079,10574,3164,0.5330071146823732,0.01476595540176855,0.5330071146823732,0.29503821424238746,8243.0,2432.0,0.0007367135817138992,0.38195796029591905,0.8526169498307075,0.9233725953431299,404.0,True,0.0,-0.22830613124012822,-0.0041862987139204555,,0.0041862987139204555,,0.9233725953431299,attain,1020007,4.172130208229646,248.76957540274557,241.3064881406632,2.1972868823066305,2.1972868823066305,202,202,1.0,1,first_feasible,202.0,404.0,0.01476595540176855,0.5330071146823732,0.29503821424238746,404,out,weak,0,0,202,0,0,0,0,0,202,0,0,202,0,0,0,0,0,202,0.0,False,2,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/saved_graphs/tobacco_network/degree_gini/grid_002_seed_1020007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/matrices/tobacco_network/degree_gini/grid_002_seed_1020007.npz,compress,11020007.0,15.193981749936938,1.2477139407878206,1.1739740468872604,2.0017360528663692,2.0930936297334837,447.0,447.0,1.0,1.0,compress_no_improvement_patience,0.0,404.0,0.01476595540176855,0.5340769917309764,0.2992078001218769,410.0,out,weak,0.0,0.0,329.0,0.0,0.0,0.0,118.0,0.0,447.0,0.0,0.0,329.0,0.0,0.0,0.0,118.0,0.0,447.0,404.0,418.0,1.0,0.0,0.0,0.5330071146823732,0.29503821424238746,4.252595155709343,289,0.8442906574394463,0.9840425531914894,10000,0.8339100346020761
True,85fdfb6b80d0472b96f8c96002380536,tobacco,tobacco_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/saved_graphs/tobacco_network/density/grid_086_seed_860007.pkl,0.0006677026271207152,4969,1314137293,tobacco_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/tobacco_network.pkl,289,1229,density,0.02238757480611575,860007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.01476595540176855,0.7613132459225014,0.2992245129563079,10574,3164,0.022311130334486735,0.022311130334486735,0.7613649279915329,0.2991925201869953,14118.0,4224.0,7.644447162901552e-05,0.9152330582354933,0.0003465781212571518,0.01722735634383336,628.0,True,0.007545174932718186,5.168206903150008e-05,-3.1992769312594316e-05,5.168206903150008e-05,3.1992769312594316e-05,0.01722735634383336,0.007056650385256186,attain,860007,2.4014653749763966,1.0,0.912673,0.10306335335847241,0.10306335335847241,628,628,1.0,1,first_feasible,628.0,628.0,0.022311130334486735,0.7613649279915329,0.2991925201869953,628,out,weak,628,0,0,0,0,0,0,0,628,628,0,0,0,0,0,0,0,628,0.0,False,86,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/saved_graphs/tobacco_network/density/grid_086_seed_860007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/matrices/tobacco_network/density/grid_086_seed_860007.npz,compress,10860007.0,8.078526624944061,0.488077557585412,0.45923217393211413,3.0686798666299433,3.0961171038917152,581.0,580.0,0.9982788296041308,1.0,compress_no_improvement_patience,0.0,628.0,0.022311130334486735,0.7613649279915329,0.2991925201869953,628.0,out,weak,294.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,293.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,628.0,634.0,1.0,,,0.7613649279915329,0.2991925201869953,6.42560553633218,289,0.9480968858131488,0.9958333333333333,10000,0.9377162629757786
True,c90ea5ceccb7457c8c240bd16dc8e72c,tobacco,tobacco_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/saved_graphs/tobacco_network/degree_gini/grid_011_seed_1110007.pkl,0.00037130888799982503,4755,3299188741,tobacco_network,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/networks/citation_data/tobacco_network.pkl,289,1229,degree_gini,0.5756679927511136,1110007,out,weak,target_zero_preserve_exact,zero,exact,250.0,preserve_first,0.01476595540176855,0.7613132459225014,0.2992245129563079,10574,3164,0.5767144075837389,0.01476595540176855,0.5767144075837389,0.29775607487501454,8601.0,2561.0,0.001046414832625353,0.5425262748151596,0.10490708285956653,0.3238936289271009,320.0,True,0.0,-0.18459883833876245,-0.0014684380812933773,,0.0014684380812933773,,0.3238936289271009,attain,1110007,4.193101207958534,289.5865608250283,289.5865608250283,0.31434256475672756,0.31434256475672756,160,160,1.0,1,first_feasible,160.0,320.0,0.01476595540176855,0.5767144075837389,0.29775607487501454,320,out,weak,0,0,160,0,0,0,0,0,160,0,0,160,0,0,0,0,0,160,0.0,False,11,0,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/saved_graphs/tobacco_network/degree_gini/grid_011_seed_1110007.pkl,/Users/Noich001/Desktop/network_inequality_current/e_network_inequality/sa_variation_outputs_directed_multi_v4/matrices/tobacco_network/degree_gini/grid_011_seed_1110007.npz,compress,11110007.0,13.993769125081599,2.2036007362812353,2.073367932767014,1.5623401862029431,1.6601235104081216,539.0,538.0,0.9981447124304267,1.0,compress_no_improvement_patience,0.0,320.0,0.01476595540176855,0.5774013812675791,0.2992089343880875,320.0,out,weak,0.0,0.0,395.0,0.0,0.0,0.0,144.0,0.0,539.0,0.0,0.0,394.0,0.0,0.0,0.0,144.0,0.0,538.0,320.0,332.0,1.0,0.0,0.0,0.5767144075837389,0.29775607487501454,4.252595155709343,289,0.9134948096885813,0.9893617021276596,10000,0.9065743944636678
